store_name,store_id,mall_id,store_year_opened,store_year_closed,store_branch_level_1,store_branch_level_2,store_branch_level_3,store_sales_r12m,store_rent_r12m,store_area
store_212,227,0,25/06/2020,,Fashion apparel,Men's Fashion,Men's Fashion,1799349.0,1260945.0,391.0
store_213,228,0,02/07/2020,,Fashion apparel,Women's Fashion,Women's Fashion,5731592.0,795459.0,313.0
store_214,229,0,15/06/2020,26/02/2021,Home,"DIY, gardening",Do It Yourself and others materials,3914191.0,610419.0,386.0
store_215,230,0,09/07/2020,,Food Stores & Mass Merchandise,Grocery,Grocery,1115880.0,79351.0,197.0
store_216,231,0,06/07/2020,28/02/2022,Health & Beauty,Others,Vitamines and Sports Nutrition,3645245.0,1328877.0,473.0
store_217,232,0,30/07/2020,,Fashion apparel,Men's Fashion,Men's Fashion,7802961.0,1309508.0,350.0
store_218,233,0,27/08/2020,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,8134151.0,1079403.0,262.0
store_219,234,0,20/08/2020,05/09/2021,Bags & Footwear & Accessories,Footwear,Family footwear,9520233.0,1258488.0,457.0
store_220,235,0,29/08/2020,31/10/2022,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",8498619.0,165997.0,154.0
store_221,236,0,04/09/2020,,Food & Beverage Services,Service to table restaurants,Mediterranean and Oriental - Service to table restaurants,7395891.0,697871.0,450.0
store_222,237,0,17/09/2020,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,9821785.0,105503.0,506.0
store_190,238,0,01/10/2020,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,7324310.0,909808.0,191.0
store_223,239,0,18/09/2020,30/04/2023,Food & Beverage Services,Gourmet Food Products,Gourmet General Grocery,5751652.0,69530.0,402.0
store_224,240,0,08/10/2020,07/02/2021,Gifts,Themed Gift,Themed gift,5904461.0,270791.0,414.0
store_225,241,0,09/09/2020,26/02/2021,Fashion apparel,Family Fashion,Family Fashion,3129731.0,476709.0,375.0
store_226,242,0,01/10/2020,28/07/2021,Fashion apparel,Women's Fashion,Women's Fashion,7750852.0,597445.0,208.0
store_94,243,0,13/11/2020,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,8359991.0,190366.0,389.0
store_227,244,0,09/10/2020,31/08/2022,Services,Non-clothes repairs,Non clothes repairs,541469.0,643006.0,227.0
store_39,245,0,01/12/2020,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,4152473.0,630865.0,393.0
store_228,246,0,08/12/2020,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,6420724.0,562690.0,172.0
store_229,247,0,08/02/2021,,Fashion apparel,Lingerie & Underwear,Women underwear,9926141.0,241226.0,188.0
store_224,248,0,08/02/2021,28/01/2023,Gifts,Themed Gift,Themed gift,2539453.0,1099642.0,360.0
store_129,249,0,09/03/2021,27/01/2022,Home,Furniture & Interior Design,Decoration accessories / Design,6876658.0,829000.0,470.0
store_230,250,0,20/02/2021,15/08/2021,Services,Imaterial services,Medical Services,5342646.0,453010.0,375.0
store_225,251,0,25/03/2021,25/07/2024,Fashion apparel,Family Fashion,Family Fashion,4843594.0,605095.0,462.0
store_60,252,0,23/03/2021,,Health & Beauty,Optician,Optician & Sunglasses,10003875.0,1212484.0,98.0
store_231,253,0,18/03/2021,30/03/2023,Fashion apparel,Men's Fashion,Men's Fashion,5657042.0,89260.0,377.0
store_70,254,0,08/04/2021,,Food & Beverage Services,Gourmet Food Products,Bio and vegetarian,9158888.0,1115889.0,389.0
store_107,255,0,06/04/2021,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,1428332.0,324941.0,284.0
store_232,256,0,19/04/2021,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Tea breaks,2402687.0,225788.0,504.0
store_194,257,0,03/05/2021,,Health & Beauty,Others,Vitamines and Sports Nutrition,8702174.0,555398.0,354.0
store_233,258,0,06/05/2021,,Services,Multiservices shops,Multiservices shops,7288253.0,176946.0,270.0
store_0,259,0,07/05/2021,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,8871907.0,1094507.0,225.0
store_234,260,0,11/06/2021,,Food & Beverage Services,Fast Meal,Salades & Bio & Healthy,1533731.0,126896.0,442.0
store_235,261,0,24/06/2021,,Gifts,Toys,Toys,7448435.0,1069839.0,391.0
store_236,262,0,01/06/2021,05/04/2022,Health & Beauty,Pharmacy,Pharmacy,5590530.0,1074956.0,326.0
store_237,263,0,26/07/2021,09/01/2022,Fashion apparel,Family Fashion,Family Fashion,1801251.0,1228992.0,137.0
store_238,264,0,06/08/2021,,Home,Furniture & Interior Design,Decoration accessories / Design,8301497.0,1231222.0,189.0
store_239,265,0,07/08/2021,,Entertainment,Entertainment,Others Entertainment,9832078.0,61551.0,279.0
store_87,266,0,06/08/2021,,Food & Beverage Services,Fast Meal,Sandwiches,7406381.0,441364.0,492.0
store_240,267,0,20/08/2021,,Food & Beverage Services,Gourmet Food Products,Chocolate,9516545.0,569885.0,209.0
store_241,268,0,26/08/2021,,Services,Imaterial services,Travel Agency,7653538.0,777632.0,161.0
store_104,269,0,08/08/2021,10/11/2021,Sport,Sport Clothes & Equipment,Sport general store,4596322.0,877423.0,349.0
store_242,270,0,09/09/2021,,Home,Furniture & Interior Design,Kitchen & bathroom,6257508.0,269314.0,311.0
store_67,271,0,10/09/2021,,Fashion apparel,Women's Fashion,Women's Fashion,10032946.0,511737.0,295.0
store_243,272,0,15/09/2021,,Fashion apparel,Family Fashion,Family Fashion,3966058.0,486841.0,98.0
store_244,273,0,20/09/2021,,Food & Beverage Services,Gourmet Food Products,Wines and spirits,2192443.0,197220.0,497.0
store_245,274,0,21/09/2021,,Health & Beauty,Optician,Optician & Sunglasses,4845588.0,692361.0,145.0
store_246,275,0,17/09/2021,27/11/2023,Food & Beverage Services,Service to table restaurants,Brasseries & Local Kitchen,2629864.0,820102.0,381.0
store_247,276,0,21/10/2021,,Fashion apparel,Family Fashion,Family Fashion,1634366.0,701824.0,228.0
store_102,277,0,21/10/2021,,Food & Beverage Services,Service to table restaurants,Asian - Service to table restaurants,3024044.0,153242.0,256.0
store_248,278,0,29/10/2021,31/12/2022,Food & Beverage Services,Fast Meal,Local Kitchen,10006276.0,969697.0,325.0
store_249,279,0,22/10/2021,31/12/2021,Home,Furniture & Interior Design,Decoration accessories / Design,446031.0,685812.0,181.0
store_250,280,0,06/11/2021,16/01/2022,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,5528864.0,896206.0,289.0
store_251,281,0,05/11/2021,24/02/2022,Fashion apparel,Family Fashion,Family Fashion,709590.0,63215.0,305.0
store_252,282,0,13/11/2021,,Fashion apparel,Lingerie & Underwear,Socks & Pantyhose,3429260.0,248522.0,452.0
store_116,283,0,29/10/2021,,Fashion apparel,Lingerie & Underwear,Women underwear,7367411.0,927672.0,191.0
store_253,284,0,13/12/2021,10/03/2022,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,8219853.0,714862.0,109.0
store_254,285,0,20/12/2021,31/12/2022,Food & Beverage Services,Fast Meal,Mediterranean and Oriental - Fast Meal,8603689.0,411245.0,146.0
store_255,286,0,10/03/2022,,Fashion apparel,Matern./Childr. Fash.,Children fashion,3563617.0,1061505.0,215.0
store_256,287,0,03/03/2022,17/03/2024,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,691061.0,1091136.0,362.0
store_156,288,0,22/03/2022,01/09/2023,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",5223830.0,308425.0,370.0
store_43,289,0,01/03/2022,,Food & Beverage Services,Fast Meal,Local Kitchen,6360366.0,750621.0,294.0
store_250,290,0,01/04/2022,05/07/2022,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,7296766.0,680884.0,469.0
store_230,291,0,05/04/2022,15/02/2023,Services,Imaterial services,Medical Services,7282865.0,839468.0,158.0
store_182,292,0,05/05/2022,,Food & Beverage Services,Fast Meal,Local Kitchen,6991957.0,721717.0,435.0
store_15,293,0,10/05/2022,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,921601.0,1180361.0,83.0
store_257,294,0,23/06/2022,,Food Stores & Mass Merchandise,Grocery,Grocery,9762302.0,343580.0,89.0
store_237,295,0,23/06/2022,16/06/2023,Fashion apparel,Family Fashion,Family Fashion,9444739.0,451600.0,395.0
store_258,296,0,17/06/2022,31/08/2024,Fashion apparel,Women's Fashion,Women's Fashion,2827420.0,490537.0,285.0
store_259,297,0,01/07/2022,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,4561418.0,711824.0,387.0
store_260,298,0,09/07/2022,01/06/2023,Fashion apparel,Family Fashion,Family Fashion,5764632.0,1099245.0,392.0
store_65,299,0,11/07/2022,,Food & Beverage Services,Sweet moments,Patisseries & Bakeries & Donuts,9275047.0,44008.0,368.0
store_261,300,0,12/07/2022,,Food & Beverage Services,Sweet moments,Patisseries & Bakeries & Donuts,2990596.0,64124.0,69.0
store_262,301,0,27/07/2022,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,9925835.0,123090.0,304.0
store_11,302,0,18/08/2022,,Bags & Footwear & Accessories,Footwear,Family footwear,8907671.0,444753.0,179.0
store_263,303,0,22/09/2022,,Food & Beverage Services,Gourmet Food Products,"Herbal, spices and tea products",8930383.0,250219.0,324.0
store_264,304,0,01/08/2022,,Entertainment,Entertainment,Sports Entertainment,1813566.0,167077.0,348.0
store_265,305,0,29/09/2022,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,5991496.0,232495.0,341.0
store_125,306,0,01/10/2022,,Bags & Footwear & Accessories,Footwear,Family footwear,4964674.0,1048016.0,385.0
store_266,307,0,10/10/2022,15/01/2023,Fashion apparel,Women's Fashion,Women's Fashion,6432587.0,438813.0,390.0
store_267,308,0,17/10/2022,,Food & Beverage Services,Service to table restaurants,Asian - Service to table restaurants,4516131.0,530696.0,13.0
store_268,309,0,29/10/2022,,Food & Beverage Services,Fast Meal,Italian - Fast Meal,264189.0,891024.0,455.0
store_269,310,0,27/10/2022,12/04/2024,Fashion apparel,Family Fashion,Family Fashion,2840802.0,1174983.0,138.0
store_270,311,0,19/10/2022,,Entertainment,Entertainment,Kids Entertainment,1037556.0,1004954.0,492.0
store_271,312,0,17/10/2022,,Fashion apparel,Lingerie & Underwear,Socks & Pantyhose,5139073.0,813199.0,204.0
store_249,313,0,04/11/2022,14/01/2023,Home,Furniture & Interior Design,Decoration accessories / Design,9013482.0,983488.0,158.0
store_272,314,0,06/12/2022,,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",6904945.0,922179.0,313.0
store_273,315,0,22/12/2022,16/09/2023,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,2025471.0,1222692.0,162.0
store_224,316,0,07/02/2023,,Gifts,Themed Gift,Themed gift,4854973.0,791818.0,400.0
store_274,317,0,01/02/2023,,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",639863.0,559796.0,399.0
store_231,318,0,23/03/2023,30/07/2023,Fashion apparel,Men's Fashion,Men's Fashion,7509577.0,756958.0,376.0
store_110,319,0,06/04/2023,,Food & Beverage Services,Fast Meal,American & Burgers,8137084.0,101296.0,365.0
store_57,320,0,02/05/2023,,Services,Imaterial services,Travel Agency,7737977.0,1295375.0,220.0
store_275,321,0,29/04/2023,,Fashion apparel,Family Fashion,Family Fashion,2924936.0,682217.0,304.0
store_276,322,0,20/06/2023,,Food & Beverage Services,Fast Meal,Salades & Bio & Healthy,8717944.0,1292550.0,144.0
store_277,323,0,21/06/2023,,Food & Beverage Services,Fast Meal,Salades & Bio & Healthy,510387.0,496999.0,403.0
store_278,324,0,01/07/2023,01/03/2024,Health & Beauty,Hair & Body,Hairdressers,6386553.0,1141763.0,485.0
store_108,325,0,01/07/2023,,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",570840.0,204597.0,366.0
store_279,326,0,10/07/2023,19/02/2024,Fashion apparel,Family Fashion,Family Fashion,4621660.0,850730.0,336.0
store_148,327,0,03/08/2023,,Bags & Footwear & Accessories,Footwear,Family footwear,9323159.0,193022.0,468.0
store_280,328,0,24/08/2023,,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",2804435.0,125818.0,384.0
store_281,329,0,07/09/2023,,Fashion apparel,Family Fashion,Family Fashion,1354489.0,1103292.0,489.0
store_83,330,0,05/10/2023,30/06/2024,Fashion apparel,Men's Fashion,Men's Fashion,4939714.0,580793.0,77.0
store_63,331,0,27/10/2023,,Fashion apparel,Family Fashion,Family Fashion,7587496.0,1237987.0,417.0
store_282,332,0,21/10/2023,,Fashion apparel,Family Fashion,Family Fashion,8087269.0,895121.0,50.0
store_283,333,0,10/10/2023,16/06/2024,Fashion apparel,Lingerie & Underwear,Socks & Pantyhose,5328669.0,601836.0,302.0
store_249,334,0,02/11/2023,06/01/2024,Home,Furniture & Interior Design,Decoration accessories / Design,5370192.0,753789.0,365.0
store_284,335,0,11/12/2023,,Food & Beverage Services,Service to table restaurants,Latino-American - Service to table restaurants,6908898.0,784913.0,481.0
store_285,336,0,20/01/2024,,Food & Beverage Services,Fast Meal,"Crepes, Waffles & Bretzels",7050003.0,1072435.0,149.0
store_286,337,0,22/01/2024,,Gifts,Toys,Toys,3418383.0,623312.0,390.0
store_287,338,0,16/12/2023,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,5652801.0,499950.0,135.0
store_288,339,0,06/03/2024,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,1972074.0,861971.0,447.0
store_289,340,0,21/03/2024,,Services,Multiservices shops,Multiservices shops,1859415.0,656296.0,334.0
store_84,341,0,20/04/2024,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones accessories,9992128.0,57237.0,101.0
store_145,342,0,18/04/2024,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,8737077.0,848301.0,310.0
store_290,343,0,02/04/2024,,Bags & Footwear & Accessories,Footwear,Family footwear,502668.0,340776.0,396.0
store_291,344,0,17/05/2024,,Fashion apparel,Women's Fashion,Women's Fashion,269432.0,219024.0,296.0
store_292,345,0,18/05/2024,,Food & Beverage Services,"Bars, Coffee and Tea breaks","Bars, Cocktails and Champagne bars",6852731.0,232981.0,465.0
store_293,346,0,07/06/2024,,Bags & Footwear & Accessories,Leath. Bags/Luggage,Leather bags and accessories,6887166.0,794486.0,160.0
store_294,347,0,17/07/2024,,Fashion apparel,Lingerie & Underwear,Men underwear,6214014.0,1170962.0,401.0
store_295,348,0,25/07/2024,,Fashion apparel,Men's Fashion,Men's Fashion,9038615.0,148886.0,461.0
store_49,349,0,02/08/2024,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,1525286.0,672902.0,358.0
store_296,350,0,26/08/2024,,Food & Beverage Services,Fast Meal,Mediterranean and Oriental - Fast Meal,9646427.0,322014.0,489.0
store_297,351,0,31/08/2024,,Health & Beauty,Others,Vitamines and Sports Nutrition,9102276.0,495155.0,408.0
store_298,352,0,05/09/2024,,Fashion apparel,Men's Fashion,Men's Fashion,522626.0,1161537.0,2.0
store_258,353,0,02/09/2024,,Fashion apparel,Women's Fashion,Women's Fashion,8374278.0,989642.0,23.0
store_299,354,1,01/03/2009,,Health & Beauty,Hair & Body,Hairdressers,4423700.0,952460.0,434.0
store_0,355,1,01/01/2008,31/05/2024,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,9901308.0,881893.0,81.0
store_211,356,1,12/02/1988,01/12/2020,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,499996.0,858514.0,380.0
store_1,357,1,01/04/2010,28/02/2023,Services,Clothing-related services,Clothes repairs,7298561.0,1289679.0,430.0
store_72,358,1,17/03/1997,,Health & Beauty,Pharmacy,Pharmacy,4892090.0,317706.0,496.0
store_300,359,1,01/08/2010,,Fashion apparel,Matern./Childr. Fash.,Children fashion,9243481.0,1240326.0,14.0
store_67,360,1,16/02/2010,22/07/2023,Fashion apparel,Women's Fashion,Women's Fashion,1251054.0,558432.0,342.0
store_301,361,1,01/12/2005,15/08/2022,Home,Furniture & Interior Design,Home textile,6413852.0,975937.0,393.0
store_3,362,1,01/05/2000,,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",8764297.0,1097858.0,346.0
store_302,363,1,01/01/2003,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,6619798.0,70167.0,407.0
store_203,364,1,01/03/2009,,Fashion apparel,Lingerie & Underwear,Women underwear,5700611.0,916145.0,374.0
store_81,365,1,16/08/2009,,Fashion apparel,Women's Fashion,Women's Fashion,1279064.0,1112611.0,46.0
store_125,366,1,01/03/2008,28/02/2023,Bags & Footwear & Accessories,Footwear,Family footwear,6071398.0,539998.0,509.0
store_187,367,1,01/10/2008,,Food & Beverage Services,Gourmet Food Products,"Herbal, spices and tea products",4602464.0,896682.0,166.0
store_14,368,1,08/04/2002,05/01/2024,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,3363767.0,1308817.0,190.0
store_303,369,1,01/01/2005,,Food & Beverage Services,Fast Meal,Sandwiches,1320057.0,107477.0,277.0
store_304,370,1,01/05/2003,30/06/2022,Food & Beverage Services,"Bars, Coffee and Tea breaks",Coffee beans & capsules,2075612.0,447418.0,351.0
store_121,371,1,01/08/2006,21/09/2022,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",7481105.0,155073.0,389.0
store_109,372,1,01/02/2009,30/06/2022,Bags & Footwear & Accessories,Footwear,Family footwear,986316.0,735332.0,21.0
store_97,373,1,31/01/2002,,Bags & Footwear & Accessories,Footwear,Family footwear,6547736.0,1319063.0,153.0
store_305,374,1,01/02/2002,,Health & Beauty,Optician,Optician & Sunglasses,2746149.0,302943.0,65.0
store_306,375,1,01/01/2006,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,2800257.0,862039.0,474.0
store_307,376,1,01/02/2009,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,499984.0,563845.0,432.0
store_68,377,1,22/11/2009,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,2453929.0,858480.0,422.0
store_27,378,1,21/12/1987,,Fashion apparel,Family Fashion,Family Fashion,10017287.0,782014.0,431.0
store_308,379,1,24/06/1997,24/09/2022,Food & Beverage Services,Gourmet Food Products,Chocolate,2219027.0,1116828.0,115.0
store_135,380,1,16/11/1999,,Services,Imaterial services,Travel Agency,7986201.0,208007.0,255.0
store_30,381,1,14/11/2005,30/04/2021,Fashion apparel,Family Fashion,Jeans,5766452.0,695364.0,466.0
store_309,382,1,01/01/2002,,Services,Imaterial services,Travel Agency,8909642.0,1006416.0,222.0
store_310,383,1,01/01/2010,24/06/2024,Fashion apparel,Men's Fashion,Men's Fashion,9136714.0,1097831.0,355.0
store_83,384,1,01/08/2010,,Fashion apparel,Men's Fashion,Men's Fashion,4316457.0,200220.0,291.0
store_311,385,1,01/04/2008,,Health & Beauty,Optician,Optician & Sunglasses,6416757.0,1141938.0,221.0
store_71,386,1,01/03/1999,31/03/2021,Fashion apparel,Women's Fashion,Women's Fashion,9061161.0,896330.0,220.0
store_312,387,1,01/09/2006,30/04/2021,Fashion apparel,Family Fashion,Family Fashion,3888465.0,124756.0,218.0
