store_name,store_id,mall_id,store_year_opened,store_year_closed,store_branch_level_1,store_branch_level_2,store_branch_level_3,store_sales_r12m,store_rent_r12m,store_area,mall_name,mall_country,total_mall_area,block_id,external_mall_id,rent_incentive_r12m,service_charges_r12m,marketing_costs_r12m,administration_fees_r12m,real_estate_taxes_r12m,large_scale_works_r12m,maintenance_works_r12m,store_visits_monthly_average,store_window_flow_monthly_average,store_visits_daily_average,store_window_flow_daily_average,store_total_visits,store_total_window_flow,days_with_traffic_data,average_dwell_time,median_dwell_time
store_136,143,0,20/02/2016,,Fashion apparel,Family Fashion,Family Fashion,498586.0,400813.0,183.0,mall_0,Germany Third Parties,80523.0,7636.0,13.0,-56236.0,90022.0,11941.0,7401.0,64682.0,14300.0,25963.0,7272.56,349574.56,261.81,12584.68,65453,3146171,250,345.40548539857934,180.0
store_139,146,0,12/05/2016,,Fashion apparel,Lingerie & Underwear,Socks & Pantyhose,3679259.0,455088.0,484.0,mall_0,Germany Third Parties,80523.0,7692.0,13.0,-5807.0,43748.0,12468.0,2801.0,42948.0,7083.0,38903.0,5746.33,884088.22,206.87,31827.18,51717,7956794,250,434.8398758568944,180.0
store_140,147,0,20/06/2016,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,1340458.0,1248060.0,232.0,mall_0,Germany Third Parties,80523.0,7679.0,13.0,-86227.0,72701.0,13072.0,13376.0,67272.0,6163.0,104842.0,3463.22,504829.11,124.68,18173.85,31169,4543462,250,363.5323741007194,180.0
store_142,149,0,13/06/2016,,Services,Photo services,Photo Development,5278791.0,761907.0,372.0,mall_0,Germany Third Parties,80523.0,7611.0,13.0,-106255.0,93975.0,3616.0,5555.0,54766.0,13391.0,85255.0,3043.0,446140.78,109.55,16061.07,27387,4015267,250,1032.375040137001,600.0
store_144,151,0,18/08/2016,,Culture & Media & Technology,Electronics and household appliances,Monobrand electronics,7659207.0,1184435.0,310.0,mall_0,Germany Third Parties,80523.0,7572.0,13.0,-23201.0,46359.0,8422.0,7976.0,43068.0,9860.0,90754.0,2084.33,332010.67,75.64,12048.77,18759,2988096,248,438.13099367476025,240.0
store_145,152,0,19/10/2016,14/04/2024,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,7025529.0,339535.0,370.0,mall_0,Germany Third Parties,80523.0,7691.0,13.0,-13735.0,43146.0,7890.0,12239.0,58161.0,5173.0,15065.0,2796.8,1256724.8,102.07,45865.87,13984,6283624,137,287.443456162643,180.0
store_145,152,0,19/10/2016,14/04/2024,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,7025529.0,339535.0,370.0,mall_0,Germany Third Parties,80523.0,7691.0,13.0,-13735.0,43146.0,7890.0,12239.0,58161.0,5173.0,15065.0,2519.0,163547.0,629.75,40886.75,2519,163547,4,287.443456162643,180.0
store_49,349,0,02/08/2024,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,1525286.0,672902.0,358.0,mall_0,Germany Third Parties,80523.0,7691.0,13.0,-67361.0,66937.0,3723.0,12245.0,68002.0,775.0,94287.0,2796.8,1256724.8,102.07,45865.87,13984,6283624,137,287.443456162643,180.0
store_49,349,0,02/08/2024,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,1525286.0,672902.0,358.0,mall_0,Germany Third Parties,80523.0,7691.0,13.0,-67361.0,66937.0,3723.0,12245.0,68002.0,775.0,94287.0,2519.0,163547.0,629.75,40886.75,2519,163547,4,287.443456162643,180.0
store_147,154,0,04/01/2017,,Gifts,Themed Gift,Themed gift,1712391.0,860047.0,396.0,mall_0,Germany Third Parties,80523.0,7639.0,13.0,-69674.0,30913.0,6380.0,7538.0,58889.0,5500.0,112824.0,8049.11,284305.89,293.29,10359.32,72442,2558753,247,358.11929442616463,240.0
store_151,158,0,01/06/2017,,Food & Beverage Services,Fast Meal,Sandwiches,3840098.0,151368.0,156.0,mall_0,Germany Third Parties,80523.0,7690.0,13.0,-97402.0,44233.0,2701.0,5460.0,12772.0,13969.0,113716.0,5501.0,1281604.89,198.04,46137.78,49509,11534444,250,634.807643312102,420.0
store_153,160,0,09/08/2017,,Food & Beverage Services,Fast Meal,Mediterranean and Oriental - Fast Meal,6786280.0,848757.0,143.0,mall_0,Germany Third Parties,80523.0,7651.0,13.0,-35352.0,65503.0,9742.0,8914.0,75516.0,13953.0,15492.0,10674.67,769578.22,387.39,27928.24,96072,6926204,248,607.8071643789756,300.0
store_154,161,0,07/09/2017,,Fashion apparel,Family Fashion,Family Fashion,9140808.0,125719.0,415.0,mall_0,Germany Third Parties,80523.0,7541.0,13.0,-89229.0,44092.0,8367.0,1974.0,85803.0,14998.0,27610.0,11891.0,209607.22,445.91,7860.27,107019,1886465,240,508.97954166300815,300.0
store_158,165,0,25/10/2017,,Health & Beauty,Optician,Optician & Sunglasses,3339600.0,731872.0,340.0,mall_0,Germany Third Parties,80523.0,7568.0,13.0,-7108.0,18405.0,3186.0,13729.0,17351.0,1301.0,37604.0,7143.78,332009.56,259.25,12048.73,64294,2988086,248,609.6981814719604,360.0
store_159,166,0,16/10/2017,,Food & Beverage Services,Gourmet Food Products,Gourmet General Grocery,9157225.0,760103.0,186.0,mall_0,Germany Third Parties,80523.0,7547.0,13.0,-1951.0,27324.0,1758.0,11210.0,40169.0,8062.0,35754.0,7047.78,332022.89,255.77,12049.22,63430,2988206,248,392.6724850237554,300.0
store_5,167,0,16/11/2017,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,7409047.0,832379.0,204.0,mall_0,Germany Third Parties,80523.0,7630.0,13.0,-95417.0,45714.0,1405.0,15116.0,6365.0,10389.0,82890.0,26127.22,349437.0,940.58,12579.73,235145,3144933,250,463.383597918107,360.0
store_162,170,0,02/05/2018,,Fashion apparel,Family Fashion,Family Fashion,3490555.0,1344950.0,14.0,mall_0,Germany Third Parties,80523.0,7520.0,13.0,-8623.0,78585.0,11445.0,8183.0,17493.0,2301.0,55574.0,105688.0,1288583.89,3804.77,46389.02,951192,11597255,250,812.7820874471086,540.0
store_111,171,0,01/05/2018,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,2273134.0,359912.0,440.0,mall_0,Germany Third Parties,80523.0,7663.0,13.0,-117701.0,25881.0,4608.0,12813.0,75183.0,15796.0,47230.0,4227.44,767977.78,152.19,27647.2,38047,6911800,250,348.40273681727024,180.0
store_168,177,0,04/10/2018,,Home,Furniture & Interior Design,Decoration accessories / Design,9063487.0,968508.0,353.0,mall_0,Germany Third Parties,80523.0,7635.0,13.0,-123216.0,89739.0,4836.0,12282.0,10706.0,3987.0,38222.0,12389.22,349457.78,446.01,12580.48,111503,3145120,250,654.1999806781953,420.0
store_170,179,0,01/10/2018,,Fashion apparel,Women's Fashion,Women's Fashion,7842520.0,693922.0,488.0,mall_0,Germany Third Parties,80523.0,7669.0,13.0,-115394.0,53388.0,157.0,7423.0,48164.0,1505.0,104295.0,9372.89,769716.44,337.42,27709.79,84356,6927448,250,389.6503578552153,240.0
store_171,180,0,02/11/2018,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,3859699.0,412695.0,156.0,mall_0,Germany Third Parties,80523.0,7583.0,13.0,-91142.0,17391.0,12642.0,6074.0,62205.0,6126.0,79116.0,6538.22,913016.0,235.38,32868.58,58844,8217144,250,367.212110756491,120.0
store_172,181,0,07/11/2018,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,5526436.0,1136024.0,503.0,mall_0,Germany Third Parties,80523.0,7760.0,13.0,-59931.0,35394.0,11780.0,3678.0,53594.0,4964.0,120926.0,4102.56,782154.44,147.69,28157.56,36923,7039390,250,1065.534620819595,240.0
store_111,182,0,02/11/2018,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,217173.0,1352671.0,168.0,mall_0,Germany Third Parties,80523.0,7584.0,13.0,-52749.0,55591.0,355.0,5637.0,82081.0,12151.0,108358.0,4753.56,913079.89,171.13,32870.88,42782,8217719,250,277.1283929340801,120.0
store_173,183,0,15/11/2018,,Fashion apparel,Women's Fashion,Women's Fashion,8904832.0,458635.0,145.0,mall_0,Germany Third Parties,80523.0,7536.0,13.0,-68416.0,26010.0,9425.0,7856.0,59513.0,2381.0,106873.0,3905.89,289593.67,142.9,10594.89,35153,2606343,246,554.9316054715623,240.0
store_175,185,0,20/02/2019,,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",246092.0,1298126.0,413.0,mall_0,Germany Third Parties,80523.0,7619.0,13.0,-12157.0,77630.0,360.0,12773.0,2654.0,13953.0,51708.0,3481.56,446023.11,125.34,16056.83,31334,4014208,250,2312.835890283589,2280.0
store_176,186,0,01/03/2019,,Food & Beverage Services,Sweet moments,Icecreams & Frozen yogurts,2481033.0,265205.0,377.0,mall_0,Germany Third Parties,80523.0,7582.0,13.0,-31191.0,51045.0,336.0,9764.0,32047.0,9004.0,56184.0,3544.33,913020.44,127.6,32868.74,31899,8217184,250,1232.797057412442,1020.0
store_177,187,0,22/03/2019,,Bags & Footwear & Accessories,Footwear,Family footwear,9374219.0,843796.0,277.0,mall_0,Germany Third Parties,80523.0,7543.0,13.0,-7769.0,41549.0,11424.0,13449.0,47237.0,6082.0,120828.0,16029.11,465956.22,579.37,16841.79,144262,4193606,249,375.8598427307658,180.0
store_178,188,0,28/03/2019,,Food & Beverage Services,Fast Meal,Italian - Fast Meal,436408.0,1314780.0,30.0,mall_0,Germany Third Parties,80523.0,7744.0,13.0,-47008.0,27203.0,6492.0,9724.0,5189.0,12081.0,90671.0,30928.78,600638.89,1113.44,21623.0,278359,5405750,250,1407.8529778929571,1260.0
store_179,189,0,29/03/2019,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,1813473.0,193343.0,290.0,mall_0,Germany Third Parties,80523.0,7621.0,13.0,-56111.0,42219.0,4985.0,6138.0,84155.0,12568.0,35961.0,42086.78,445893.11,1521.21,16116.62,378781,4013038,249,382.36242509777657,300.0
store_180,190,0,04/04/2019,,Fashion apparel,Family Fashion,Family Fashion,6284702.0,1017689.0,409.0,mall_0,Germany Third Parties,80523.0,7525.0,13.0,-73426.0,97253.0,5509.0,13373.0,41212.0,9535.0,94599.0,11396.67,782483.67,410.28,28169.41,102570,7042353,250,334.56461494957114,180.0
store_181,191,0,11/04/2019,,Health & Beauty,Optician,Optician & Sunglasses,9038391.0,494746.0,62.0,mall_0,Germany Third Parties,80523.0,7557.0,13.0,-64986.0,22036.0,1893.0,3832.0,73740.0,14863.0,113338.0,12684.33,528623.33,456.64,19030.44,114159,4757610,250,738.0424629122401,360.0
store_183,193,0,18/03/2019,,Health & Beauty,Hair & Body,Hairdressers,4832220.0,462497.0,209.0,mall_0,Germany Third Parties,80523.0,7693.0,13.0,-31994.0,63720.0,9167.0,14359.0,34625.0,15760.0,111256.0,5630.11,884202.78,202.68,31831.3,50671,7957825,250,1653.8481174218252,1440.0
store_184,194,0,06/05/2019,,Other,"Tobbaconists, lotteries and other activities","Tobbaconists, lotteries and other activities",907714.0,1295645.0,201.0,mall_0,Germany Third Parties,80523.0,7534.0,13.0,-96860.0,83582.0,2520.0,5434.0,25711.0,11597.0,95531.0,2030.11,230142.33,74.88,8488.86,18271,2071281,244,380.7402985074627,240.0
store_185,195,0,04/05/2019,,Bags & Footwear & Accessories,Accessories,"Ties, Scarfs, Hats, Belts, Gloves ...",3918319.0,583466.0,141.0,mall_0,Germany Third Parties,80523.0,7553.0,13.0,-111880.0,22229.0,10003.0,9378.0,25017.0,5240.0,23892.0,5149.89,415045.33,197.23,15895.35,46349,3735408,235,257.06533727445185,120.0
store_187,197,0,15/07/2019,14/06/2024,Food & Beverage Services,Gourmet Food Products,"Herbal, spices and tea products",3624115.0,230733.0,205.0,mall_0,Germany Third Parties,80523.0,7729.0,13.0,-53279.0,21136.0,11862.0,13387.0,80988.0,5367.0,44646.0,1579.0,681536.67,72.88,31455.54,4737,2044610,65,512.9818012132524,180.0
store_189,199,0,02/08/2019,,Home,Furniture & Interior Design,Decoration accessories / Design,9153007.0,905052.0,240.0,mall_0,Germany Third Parties,80523.0,7530.0,13.0,-56112.0,35800.0,7165.0,7228.0,9479.0,7343.0,40827.0,33776.44,528503.89,1215.95,19026.14,303988,4756535,250,427.31209315010017,300.0
store_84,201,0,01/08/2019,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones accessories,3804030.0,286162.0,219.0,mall_0,Germany Third Parties,80523.0,7573.0,13.0,-19492.0,44046.0,7983.0,13996.0,63799.0,561.0,104529.0,5431.22,332012.56,197.9,12097.62,48881,2988113,247,296.6708357021035,180.0
store_191,202,0,27/08/2019,,Health & Beauty,Hair & Body,Hairdressers,1984925.0,1113073.0,396.0,mall_0,Germany Third Parties,80523.0,7601.0,13.0,-101728.0,70815.0,8330.0,8735.0,7963.0,9653.0,100696.0,6824.67,294722.78,245.69,10610.02,61422,2652505,250,333.75504217088377,180.0
store_192,203,0,22/08/2019,,Fashion apparel,Lingerie & Underwear,Women underwear,4293532.0,185412.0,303.0,mall_0,Germany Third Parties,80523.0,7595.0,13.0,-57649.0,32435.0,743.0,13966.0,40081.0,3561.0,116101.0,2854.56,913068.22,102.76,32870.46,25691,8217614,250,703.7925417916845,120.0
store_193,204,0,13/09/2019,,Fashion apparel,Women's Fashion,Women's Fashion,8466589.0,1101369.0,436.0,mall_0,Germany Third Parties,80523.0,7597.0,13.0,-15120.0,50092.0,2746.0,6476.0,34521.0,13321.0,65634.0,44732.44,1266782.11,1610.37,45604.16,402592,11401039,250,410.4735258034052,240.0
store_184,206,0,11/10/2019,,Other,"Tobbaconists, lotteries and other activities","Tobbaconists, lotteries and other activities",7849660.0,1144293.0,343.0,mall_0,Germany Third Parties,80523.0,7608.0,13.0,-92556.0,89472.0,11827.0,9962.0,67920.0,3248.0,89563.0,2758.11,294646.89,99.29,10607.29,24823,2651822,250,337.031099711446,180.0
store_195,207,0,02/11/2019,,Fashion apparel,Family Fashion,Family Fashion,4532960.0,230433.0,172.0,mall_0,Germany Third Parties,80523.0,7592.0,13.0,-72478.0,29542.0,11303.0,3295.0,39377.0,1541.0,87238.0,45931.44,1266972.11,1653.53,45611.0,413383,11402749,250,578.4069075999892,240.0
store_111,208,0,02/11/2019,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,4656152.0,1295982.0,327.0,mall_0,Germany Third Parties,80523.0,7620.0,13.0,-43378.0,6212.0,7045.0,15154.0,73909.0,8892.0,46481.0,7215.56,445901.67,259.76,16052.46,64940,4013115,250,310.0891094692911,180.0
store_12,210,0,18/11/2019,,Food & Beverage Services,Sweet moments,Patisseries & Bakeries & Donuts,8294686.0,979936.0,426.0,mall_0,Germany Third Parties,80523.0,7667.0,13.0,-40267.0,72296.0,6607.0,8832.0,76985.0,9465.0,106979.0,27025.56,768027.89,976.83,27760.04,243230,6912251,249,947.634972798321,180.0
store_199,213,0,20/12/2019,,Fashion apparel,Family Fashion,Family Fashion,2950313.0,1194361.0,1.0,mall_0,Germany Third Parties,80523.0,7645.0,13.0,-32799.0,85105.0,13513.0,8268.0,7410.0,10262.0,102248.0,22952.44,330290.44,826.29,11890.46,206572,2972614,250,639.0951877983861,360.0
store_201,215,0,08/02/2020,,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,4215375.0,978935.0,219.0,mall_0,Germany Third Parties,80523.0,7599.0,13.0,-18731.0,86345.0,1392.0,14499.0,51635.0,4932.0,65121.0,13777.78,1270967.67,496.0,45754.84,124000,11438709,250,382.087492874578,240.0
store_203,217,0,19/02/2020,,Fashion apparel,Lingerie & Underwear,Women underwear,7271623.0,600120.0,507.0,mall_0,Germany Third Parties,80523.0,7514.0,13.0,-9602.0,71794.0,8479.0,3889.0,53930.0,13363.0,7934.0,14683.56,782482.56,528.61,28169.37,132152,7042343,250,428.175639960734,240.0
store_171,218,0,18/02/2020,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,3372842.0,1253776.0,314.0,mall_0,Germany Third Parties,80523.0,7602.0,13.0,-51593.0,51699.0,9874.0,10818.0,20689.0,1454.0,33926.0,2649.0,294594.11,95.36,10605.39,23841,2651347,250,391.3131313131313,180.0
store_205,220,0,07/03/2020,11/08/2024,Fashion apparel,Women's Fashion,Women's Fashion,9387691.0,820240.0,298.0,mall_0,Germany Third Parties,80523.0,7680.0,13.0,-107933.0,82998.0,12998.0,4723.0,70387.0,10185.0,90483.0,13609.0,456932.4,557.75,18726.74,68045,2284662,122,487.4788530084588,240.0
store_206,221,0,12/05/2020,31/08/2024,Home,Furniture & Interior Design,Decoration accessories / Design,3588344.0,124414.0,337.0,mall_0,Germany Third Parties,80523.0,7678.0,13.0,-6001.0,41212.0,2309.0,8974.0,68158.0,6305.0,6580.0,18671.4,529150.2,652.85,18501.76,93357,2645751,143,353.75793093427615,180.0
store_208,223,0,15/06/2020,,Other,"Tobbaconists, lotteries and other activities","Tobbaconists, lotteries and other activities",579639.0,412043.0,285.0,mall_0,Germany Third Parties,80523.0,7732.0,13.0,-34159.0,36875.0,7366.0,9105.0,59029.0,16453.0,120597.0,1764.11,209437.78,65.61,7789.01,15877,1884940,242,434.0035906642729,240.0
store_210,225,0,05/06/2020,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,1849969.0,745020.0,165.0,mall_0,Germany Third Parties,80523.0,7565.0,13.0,-11953.0,64318.0,13546.0,1435.0,18149.0,2811.0,24033.0,2973.0,289666.67,108.77,10597.56,26757,2607000,246,355.5007030151539,180.0
store_211,226,0,01/06/2020,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,1557150.0,429562.0,430.0,mall_0,Germany Third Parties,80523.0,7566.0,13.0,-74867.0,35722.0,8937.0,1323.0,24502.0,6631.0,33046.0,12197.56,209648.33,453.63,7796.84,109778,1886835,242,1204.083201069251,840.0
store_212,227,0,25/06/2020,,Fashion apparel,Men's Fashion,Men's Fashion,1799349.0,1260945.0,391.0,mall_0,Germany Third Parties,80523.0,7523.0,13.0,-22912.0,38314.0,1368.0,5811.0,43262.0,14419.0,76423.0,3063.0,782489.56,110.27,28169.62,27567,7042406,250,300.6738578680203,180.0
store_213,228,0,02/07/2020,,Fashion apparel,Women's Fashion,Women's Fashion,5731592.0,795459.0,313.0,mall_0,Germany Third Parties,80523.0,7633.0,13.0,-92996.0,55867.0,6820.0,8517.0,51973.0,11832.0,104449.0,6049.78,349372.67,217.79,12577.42,54448,3144354,250,341.67031746521457,180.0
store_215,230,0,09/07/2020,,Food Stores & Mass Merchandise,Grocery,Grocery,1115880.0,79351.0,197.0,mall_0,Germany Third Parties,80523.0,7704.0,13.0,-25489.0,15572.0,742.0,14497.0,85239.0,12501.0,93960.0,21436.44,301595.67,771.71,10857.44,192928,2714361,250,257.6873417476854,180.0
store_217,232,0,30/07/2020,,Fashion apparel,Men's Fashion,Men's Fashion,7802961.0,1309508.0,350.0,mall_0,Germany Third Parties,80523.0,7518.0,13.0,-59107.0,75609.0,3118.0,8442.0,17535.0,7814.0,121756.0,4809.89,415062.78,178.14,15372.7,43289,3735565,243,366.37210223895386,180.0
store_218,233,0,27/08/2020,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,8134151.0,1079403.0,262.0,mall_0,Germany Third Parties,80523.0,7709.0,13.0,-20251.0,93754.0,927.0,5322.0,16537.0,3214.0,50826.0,13529.89,301599.22,487.08,10857.57,121769,2714393,250,1036.5413719615776,780.0
store_221,236,0,04/09/2020,,Food & Beverage Services,Service to table restaurants,Mediterranean and Oriental - Service to table restaurants,7395891.0,697871.0,450.0,mall_0,Germany Third Parties,80523.0,7714.0,13.0,-29948.0,44509.0,572.0,7821.0,83911.0,8580.0,25900.0,12923.0,884073.11,499.17,34148.75,116307,7956658,233,1834.1856213262035,1740.0
store_222,237,0,17/09/2020,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,9821785.0,105503.0,506.0,mall_0,Germany Third Parties,80523.0,7718.0,13.0,-54808.0,90458.0,1284.0,14958.0,46073.0,3804.0,66491.0,23075.22,301594.44,834.04,10901.0,207677,2714350,249,1581.8722004876113,1080.0
store_190,238,0,01/10/2020,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,7324310.0,909808.0,191.0,mall_0,Germany Third Parties,80523.0,7549.0,13.0,-34186.0,37437.0,6277.0,13775.0,21851.0,13320.0,84172.0,14665.56,332070.11,534.37,12099.72,131990,2988631,247,853.4881625551482,600.0
store_94,243,0,13/11/2020,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,8359991.0,190366.0,389.0,mall_0,Germany Third Parties,80523.0,7653.0,13.0,-14282.0,90999.0,1559.0,10544.0,74797.0,4002.0,46460.0,14790.67,343696.78,534.6,12422.78,133116,3093271,249,575.21876189751,240.0
store_39,245,0,01/12/2020,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,4152473.0,630865.0,393.0,mall_0,Germany Third Parties,80523.0,7581.0,13.0,-89164.0,20984.0,2320.0,4014.0,47476.0,6031.0,71440.0,9926.0,913015.11,361.68,33267.76,89334,8217136,247,446.6283311692327,240.0
store_228,246,0,08/12/2020,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,6420724.0,562690.0,172.0,mall_0,Germany Third Parties,80523.0,7548.0,13.0,-89394.0,11363.0,13180.0,10677.0,27027.0,14527.0,33684.0,4206.56,332019.22,152.66,12049.08,37859,2988173,248,728.2355336149423,480.0
store_229,247,0,08/02/2021,,Fashion apparel,Lingerie & Underwear,Women underwear,9926141.0,241226.0,188.0,mall_0,Germany Third Parties,80523.0,7683.0,13.0,-81965.0,86671.0,450.0,14091.0,49202.0,15383.0,82596.0,6280.78,767762.67,226.11,27639.46,56527,6909864,250,385.8811800990685,180.0
store_225,251,0,25/03/2021,25/07/2024,Fashion apparel,Family Fashion,Family Fashion,4843594.0,605095.0,462.0,mall_0,Germany Third Parties,80523.0,7677.0,13.0,-83878.0,63499.0,9694.0,7709.0,32221.0,15659.0,35534.0,10674.5,457272.75,414.54,17758.17,42698,1829091,103,380.22161415296256,180.0
store_225,251,0,25/03/2021,25/07/2024,Fashion apparel,Family Fashion,Family Fashion,4843594.0,605095.0,462.0,mall_0,Germany Third Parties,80523.0,7677.0,13.0,-83878.0,63499.0,9694.0,7709.0,32221.0,15659.0,35534.0,23038.5,497770.0,869.38,18783.77,92154,1991080,106,380.22161415296256,180.0
store_298,352,0,05/09/2024,,Fashion apparel,Men's Fashion,Men's Fashion,522626.0,1161537.0,2.0,mall_0,Germany Third Parties,80523.0,7677.0,13.0,-103037.0,30196.0,11153.0,10138.0,83584.0,12613.0,47764.0,10674.5,457272.75,414.54,17758.17,42698,1829091,103,380.22161415296256,180.0
store_298,352,0,05/09/2024,,Fashion apparel,Men's Fashion,Men's Fashion,522626.0,1161537.0,2.0,mall_0,Germany Third Parties,80523.0,7677.0,13.0,-103037.0,30196.0,11153.0,10138.0,83584.0,12613.0,47764.0,23038.5,497770.0,869.38,18783.77,92154,1991080,106,380.22161415296256,180.0
