store_id,rent_incentive_r12m,service_charges_r12m,marketing_costs_r12m,administration_fees_r12m,real_estate_taxes_r12m,large_scale_works_r12m,maintenance_works_r12m
551,,4401.0,0.0,,128992.0,,
452,,,17738.0,,,,
453,,40605.0,2996.0,,10987.0,,
389,,7365.0,3806.0,,7300.0,,2759.0
635,,9297.0,0.0,,,,
652,,9585.0,10607.0,,20344.0,,108208.0
511,,144765.0,0.0,,,,
528,,18053.0,2584.0,,,,
627,,24008.0,0.0,,,,1324.0
364,,36141.0,2529.0,,,,
638,,36932.0,0.0,,,,
478,-23058.0,7679.0,0.0,2924.0,8907.0,,
442,,2740.0,0.0,,,,1335.0
727,,3993.0,0.0,,2103.0,,
582,,-3529.0,0.0,,,,
731,,10519.0,10479.0,,,,
404,-9438.0,18950.0,7000.0,,,,2648.0
558,,29202.0,18405.0,,,,
475,,386.0,12721.0,,2069.0,,27623.0
555,,30650.0,0.0,,6839.0,,1337.0
556,,127676.0,1067.0,5950.0,32515.0,,
489,,13054.0,3906.0,,30280.0,,
438,,12622.0,5285.0,10719.0,39137.0,,
565,,-22182.0,0.0,,426.0,,14905.0
596,,386.0,3527.0,19066.0,4714.0,,429.0
476,,265.0,0.0,,,,
422,,9379.0,0.0,,,,
390,,24567.0,0.0,956.0,36958.0,,
370,,,8075.0,,,,3349.0
431,,,14969.0,,8234.0,,
405,,26576.0,9824.0,,5285.0,,
,,21363.0,0.0,,,,
391,,12824.0,11213.0,,,,
,,5092.0,0.0,,5525.0,,9136.0
392,,,0.0,8384.0,4322.0,,995.0
473,,17631.0,0.0,931.0,,5099.0,
604,,5262.0,3157.0,,,,
679,,5632.0,0.0,2028.0,29056.0,,
682,,,6686.0,,,6862.0,
610,,1325.0,0.0,,3234.0,,3365.0
653,,15155.0,4250.0,,,,
393,,26372.0,0.0,,,,839.0
566,,61067.0,10855.0,,43319.0,,
677,,,0.0,10149.0,2592.0,,179161.0
520,,,0.0,4367.0,6750.0,,416.0
614,,11143.0,0.0,,6990.0,,532.0
394,,101559.0,72759.0,,3089.0,,
672,,116484.0,13565.0,1921.0,,,
503,,38609.0,0.0,,,,8390.0
737,,262907.0,0.0,,,,1120.0
415,,5429.0,125.0,16265.0,1937.0,,
461,,3479.0,3918.0,,,1496.0,
583,,386.0,6712.0,,,,
395,,,0.0,,,,
550,,123.0,0.0,,,12934.0,1467.0
537,0.0,58724.0,0.0,,45775.0,,
396,,,0.0,,,,
543,,3258.0,1711.0,1492.0,3734.0,,
678,,,0.0,2033.0,14267.0,12509.0,1758.0
552,,513.0,12047.0,,101105.0,,
573,,4063.0,7496.0,,,,
684,,8412.0,0.0,,4530.0,,1900.0
706,,2950.0,6785.0,,,,
855,,26254.0,0.0,3393.0,,,
758,,25995.0,0.0,,3858.0,,
,,,0.0,,,2369.0,
881,,,5445.0,,,,
914,,41879.0,8872.0,6438.0,103458.0,607.0,
814,,4833.0,0.0,,,1961.0,1540.0
857,,,0.0,,,,
785,,57306.0,2563.0,,687.0,,2019.0
923,,,0.0,14166.0,,,433.0
926,,541005.0,0.0,,,,
874,,59587.0,0.0,,,-7.0,
878,,187397.0,0.0,,11806.0,,
,,20725.0,0.0,,18745.0,,
953,,,0.0,11354.0,,,336999.0
851,,29846.0,0.0,,9149.0,,
865,,,0.0,,,,
838,,14837.0,0.0,,31820.0,3339.0,10731.0
751,,5278.0,0.0,,,,
791,,21531.0,0.0,,58089.0,,
937,,7983.0,0.0,,,,
882,,7685.0,4355.0,15970.0,14658.0,,4755.0
762,,,0.0,,1493.0,,
931,,285871.0,0.0,2049.0,,,
908,0.0,159064.0,0.0,,,,
822,,,0.0,,,,
841,,,4838.0,,42474.0,,
853,,21266.0,3245.0,,34979.0,,
781,,356744.0,0.0,,,,
925,,122295.0,0.0,,,,
947,,4128.0,0.0,4050.0,,,
895,,30060.0,0.0,,25096.0,,
885,,,690.0,,,,
928,,10588.0,7210.0,,8456.0,,427.0
939,,20638.0,0.0,,5270.0,,
788,,2416.0,0.0,,46748.0,,32966.0
789,,-197.0,0.0,,,,39849.0
869,,40510.0,0.0,1771.0,,,33366.0
,,,0.0,,12121.0,,
769,,80537.0,0.0,,28529.0,,
852,,46247.0,0.0,,,8711.0,5135.0
946,,,2495.0,,8945.0,4188.0,
836,,,0.0,,,3027.0,
,,23807.0,4395.0,,,,
,,1627.0,0.0,13996.0,,,
760,,,23122.0,,,,123448.0
920,,98198.0,5711.0,,7375.0,,
828,,35243.0,0.0,2354.0,,567.0,
831,,-2878.0,0.0,12489.0,5004.0,,
954,,,0.0,,1734.0,,
940,,95164.0,0.0,,161113.0,,
910,,3110.0,30587.0,12273.0,,,
811,,104866.0,829.0,,,-2488.0,
779,,,7907.0,,,,652.0
,,576567.0,4341.0,,,,499.0
,,10799.0,5055.0,,83015.0,,
,,5458.0,4248.0,,2287.0,,
770,,,8211.0,,,,
797,,,0.0,,,1834.0,
805,,42642.0,0.0,,,,736.0
776,,158995.0,0.0,4667.0,,,
844,,73173.0,0.0,2602.0,100903.0,,
879,,,2570.0,57184.0,,,
759,,,10399.0,,,,
793,,-1128.0,7602.0,,13089.0,,
777,,11269.0,27058.0,,,,
896,,,9103.0,,,,1129.0
906,,7127.0,0.0,,,,
806,,,10739.0,,23952.0,,
772,,386.0,0.0,7840.0,,,273942.0
948,,5146.0,0.0,,,,19441.0
821,,44746.0,0.0,,,1170.0,
887,,66154.0,0.0,,49425.0,,
917,,,10305.0,,,,
,,13254.0,0.0,,,,
,,60632.0,6163.0,,89409.0,4122.0,506.0
,,18894.0,0.0,,19796.0,,
803,,68266.0,3211.0,,,,
913,,62521.0,4278.0,,13672.0,6404.0,74501.0
863,,138.0,1569.0,,8668.0,,
848,,26132.0,16658.0,3113.0,,551.0,
827,,92.0,1719.0,,,,
847,,14013.0,7577.0,,2444.0,,
909,,417.0,3638.0,,,,46756.0
808,,535.0,0.0,15304.0,2313.0,,14876.0
768,,,0.0,,,,50259.0
918,,1752.0,-8212.0,,9329.0,,89972.0
846,,31295.0,0.0,,,,
817,,19076.0,0.0,,,5929.0,
842,,24664.0,16369.0,,,,
794,,,1304.0,,,,
749,,23.0,4347.0,,202.0,,
866,,,0.0,,29594.0,,
867,,13903.0,9382.0,,14297.0,,
935,,116680.0,0.0,7379.0,,,
826,,23972.0,5745.0,,57275.0,,3028.0
790,,197557.0,9761.0,,15433.0,,
859,,,1407.0,,33282.0,,
951,,2242.0,0.0,,,22395.0,
849,,114917.0,14955.0,,,,
787,,23439.0,0.0,1239.0,,,294739.0
823,,38109.0,0.0,,32664.0,13006.0,
938,,92.0,0.0,,,308.0,912.0
850,,,0.0,4639.0,10772.0,,
,,20287.0,0.0,3312.0,17448.0,,1164.0
901,,6247.0,0.0,,,,
905,,15021.0,0.0,,90.0,,
757,,956.0,54713.0,,88253.0,,
854,,386.0,46806.0,,17303.0,,
911,,,0.0,,,,
880,,0.0,6239.0,,8133.0,,9921.0
943,,,0.0,,,,
812,,30483.0,2876.0,,349.0,-18.0,
934,,,371.0,,,,
818,,3008.0,0.0,,781.0,,
765,,,5679.0,,7862.0,,
837,,301181.0,0.0,,,,7618.0
957,,301728.0,0.0,,22801.0,,14001.0
843,,88392.0,7518.0,,,,
752,,3605.0,13127.0,5346.0,,,
815,,,0.0,,,,7564.0
750,,27833.0,5036.0,12451.0,,,115.0
912,,378251.0,0.0,,134259.0,,57154.0
949,,,5138.0,,,,
932,,646.0,4002.0,,5732.0,25538.0,75049.0
860,,,22491.0,,,,
952,,40992.0,0.0,,,,
782,,20857.0,0.0,,16160.0,,155118.0
756,,,0.0,,,,
902,,1162.0,7783.0,,136.0,,
936,,13204.0,0.0,,156843.0,,
856,,111760.0,0.0,,,4492.0,
930,,33746.0,0.0,,21951.0,,
766,,,4800.0,25925.0,,,903.0
944,0.0,,7199.0,,9408.0,,
871,,,0.0,,,4206.0,
889,,33954.0,0.0,5831.0,,,1247.0
778,,,3541.0,,17642.0,4391.0,
893,,92971.0,0.0,,3015.0,,21718.0
897,,26974.0,0.0,,,,
819,,115816.0,0.0,,,,
830,,31038.0,0.0,,689.0,766.0,627.0
900,,84385.0,47997.0,,1239.0,,24476.0
799,,6966.0,30884.0,,,,
,,9913.0,0.0,2139.0,49332.0,,
796,,176725.0,0.0,17971.0,2155.0,,
927,,,0.0,,,,
834,,6480.0,0.0,1640.0,128326.0,4054.0,
798,,,0.0,,22022.0,8319.0,503.0
873,,11169.0,0.0,,761.0,,2242.0
835,,,0.0,,,31571.0,2350.0
807,,284082.0,5697.0,4838.0,,,3501.0
763,,23099.0,0.0,,8182.0,,
858,,4967.0,7222.0,,,1457.0,19645.0
839,,,0.0,1041.0,,,404.0
870,,9534.0,6709.0,,12008.0,16702.0,
886,,25792.0,9261.0,2348.0,48022.0,,
898,-10289.0,73842.0,0.0,,59483.0,1635.0,
942,,20460.0,0.0,4649.0,3688.0,,
795,,,0.0,,,,
773,,13475.0,0.0,,,,
820,,128459.0,12357.0,,,2994.0,
764,,13519.0,0.0,6420.0,,10112.0,46957.0
941,,27065.0,5567.0,,,,
780,,105143.0,0.0,,623.0,4917.0,
,,38633.0,3312.0,,,,340873.0
864,,5734.0,6736.0,,2007.0,,1986.0
802,,302091.0,2161.0,,541.0,,35895.0
786,,9340.0,4047.0,,,,1986.0
933,,44436.0,15669.0,9461.0,,,
876,,-924.0,21729.0,,,,
894,,,42422.0,2223.0,,,
,,272130.0,0.0,,4486.0,,
884,,28812.0,0.0,,28862.0,,80459.0
955,,19822.0,0.0,,4348.0,,
840,,463577.0,0.0,7908.0,1181.0,4897.0,
862,,53393.0,4431.0,,,,624.0
899,,386.0,11382.0,,230484.0,,
921,,32846.0,15010.0,,,,
753,,,0.0,,403.0,15785.0,
945,,40955.0,0.0,,,,
888,,386.0,0.0,,,,
890,,3456.0,0.0,,,,
833,,,10244.0,,57355.0,,
950,,7582.0,0.0,,7913.0,,22549.0
916,,827.0,5650.0,24339.0,6844.0,553.0,1641.0
929,,,0.0,,40334.0,,
922,,5229.0,0.0,,9831.0,,779.0
824,,17083.0,1674.0,,11281.0,,
919,,12520.0,0.0,,,,7811.0
,,14543.0,0.0,,21433.0,,
904,,102041.0,0.0,,10621.0,,
800,,12576.0,0.0,,,,
792,,,7825.0,,11588.0,,
816,,,0.0,,,,
801,,2840.0,4757.0,,232157.0,,695.0
861,,10713.0,32393.0,,1976.0,,
845,,43771.0,0.0,,360.0,,
755,,70999.0,0.0,,,,
907,,,0.0,,,,
754,,8399.0,338.0,,10007.0,1986.0,
,,,0.0,3037.0,21854.0,,
784,,38086.0,0.0,,,,
771,,12757.0,0.0,,51849.0,1886.0,
825,,30250.0,0.0,,,111.0,
868,,,0.0,,,,
924,,2663.0,10124.0,,27144.0,,
829,,104192.0,3538.0,,,,
783,,6719.0,0.0,,12173.0,,
767,,30898.0,62342.0,,617.0,,
775,,,0.0,,59564.0,,114.0
915,,13144.0,0.0,10177.0,6306.0,,16837.0
892,,,4250.0,,,,
832,,6614.0,0.0,,,,
774,,,16736.0,1626.0,21661.0,,
804,,,0.0,,38147.0,,
956,,35314.0,13900.0,,,,
877,,,3488.0,,,,3263.0
813,,,0.0,5849.0,,,
903,,23157.0,6989.0,,,,
875,,,15036.0,,,,
872,,61.0,4455.0,,,,
883,,,13631.0,,1058.0,,
891,0.0,460.0,0.0,,,11263.0,
761,,,1971.0,,,,
989,,73077.0,0.0,,5480.0,,10220.0
,,7048.0,0.0,,,,
1056,,552.0,0.0,,,734.0,64711.0
996,,19897.0,0.0,,3874.0,,1109.0
1083,,,0.0,,,,
984,,4639.0,8423.0,,13681.0,,
1079,,64322.0,6450.0,,,,
1032,,19223.0,2256.0,,,,1901.0
998,,2714.0,8030.0,,,,
1027,,269307.0,18143.0,,25447.0,,1323.0
1093,,94685.0,0.0,,,10639.0,
1092,,,25385.0,,83494.0,,
1030,,,2983.0,,,,
1024,,23221.0,0.0,,,,35840.0
1097,,,2646.0,,9016.0,,
1036,,21816.0,0.0,,12423.0,,
1028,,,4793.0,,,,
964,,8578.0,107976.0,3676.0,,,119272.0
1084,,94064.0,6667.0,,17799.0,10346.0,
1112,,7122.0,0.0,,,,
1082,,,8500.0,,,,2071.0
1111,,84724.0,0.0,,,,
976,,23.0,19902.0,,-3549.0,,
1002,,,5455.0,,1226.0,,
960,,15630.0,0.0,3301.0,93662.0,,
1114,,,14941.0,,,,
970,,14904.0,8584.0,,251267.0,187.0,
1001,,,27010.0,,,,
1047,,,2430.0,,23736.0,,
1035,,17293.0,0.0,5750.0,,1930.0,574.0
1052,,,0.0,,,,
1013,,,0.0,,1164.0,,
1025,,6652.0,5657.0,,6055.0,24188.0,158365.0
983,,331027.0,31000.0,,10112.0,,
1011,,27421.0,5027.0,3124.0,,,940.0
,,70751.0,0.0,9560.0,92427.0,,2295.0
979,-9103.0,58091.0,0.0,,,,
1033,,4537.0,0.0,,,,16995.0
1046,,4012.0,0.0,,334.0,2040.0,
1098,,15343.0,6333.0,,,532.0,
,,19594.0,3322.0,,,,
,,9489.0,3856.0,,167522.0,,
1116,,8404.0,0.0,,5652.0,,
1039,,89220.0,0.0,11089.0,4438.0,,
986,,,30530.0,,,3528.0,2481.0
1016,,9288.0,5484.0,,83914.0,,
1103,,34136.0,1680.0,,2178.0,,
1089,,4187.0,2766.0,,17448.0,1011.0,134988.0
1062,,4301.0,0.0,8139.0,,,
974,,73398.0,0.0,10823.0,,,
1100,,4848.0,4615.0,,157.0,,3581.0
1096,,7794.0,0.0,,,,
1073,,61640.0,16686.0,,,,
1055,,24121.0,0.0,2293.0,,9254.0,
987,,117137.0,4785.0,12936.0,,,
1059,,587.0,0.0,,,,
963,,75449.0,7086.0,,,,
1087,,5412.0,6678.0,,,,1421.0
961,,45728.0,1328.0,1510.0,17558.0,,135107.0
1065,,,0.0,,,,
1090,,,0.0,,,,
,,1697.0,34969.0,,,,
1080,,16655.0,4638.0,,8295.0,,
1050,,22132.0,0.0,,29247.0,,
1110,,220633.0,8126.0,,,,414.0
1088,,1199.0,14372.0,,,31036.0,
975,,-2648.0,479.0,,7534.0,,
1054,,27451.0,6186.0,,,,94822.0
1019,,386.0,5570.0,,15982.0,,
1041,,994.0,41915.0,,,,
1018,,,29140.0,,641.0,,314.0
1003,,9424.0,13829.0,,5108.0,,
1107,,2497.0,0.0,,,,
1034,,10790.0,0.0,4102.0,,,
1008,,,10246.0,,,,637.0
962,,17422.0,0.0,,11551.0,655.0,
1006,,5005.0,0.0,,20398.0,,
1010,,10744.0,0.0,,63961.0,,8806.0
971,,31543.0,0.0,,,,715.0
988,,74218.0,0.0,,,,28339.0
973,,11052.0,0.0,14209.0,,,
995,,92.0,31523.0,,,504.0,
1075,,35444.0,7984.0,,2855.0,,
1109,-20731.0,,0.0,,159608.0,,
1007,,23244.0,0.0,,,,259.0
1071,,456.0,0.0,,,,5422.0
1057,,57922.0,8586.0,,6959.0,1949.0,24070.0
1014,,411666.0,0.0,,8532.0,,
1081,,1503.0,0.0,1050.0,13443.0,,
1021,,10173.0,0.0,,,,
1015,,,2903.0,,7534.0,,
977,,22920.0,6968.0,,8153.0,4054.0,
1099,,17282.0,0.0,,,,
969,,374.0,8800.0,,,27516.0,
999,,55394.0,0.0,35952.0,8435.0,410.0,
991,,,25092.0,,14189.0,,
958,,1541.0,0.0,,2723.0,,
1000,,-22582.0,12223.0,4551.0,,,
1031,,9786.0,0.0,,12017.0,18686.0,
1061,,,5671.0,,20078.0,,69181.0
1051,,,12878.0,,,,645.0
997,,,7107.0,15797.0,86426.0,1307.0,81038.0
1069,,12856.0,0.0,4106.0,,,4700.0
1017,,58126.0,0.0,,,,101339.0
978,,8034.0,0.0,,,1330.0,
1049,-15120.0,,4776.0,,,,
1043,,1080.0,7593.0,,,,
1067,,62120.0,2252.0,,147467.0,,
1104,,18842.0,0.0,,2956.0,2916.0,
1037,,,0.0,,12068.0,,1088.0
1074,,,11074.0,,,,18865.0
1029,,,0.0,,3874.0,,27103.0
,,46826.0,10362.0,,,6729.0,
967,,759.0,20216.0,,,,
1091,,7543.0,19044.0,,549.0,,135.0
1094,,,0.0,303.0,40233.0,,
985,,11378.0,23855.0,4664.0,,,
1026,,129410.0,4124.0,56884.0,,1031.0,107782.0
,,3044.0,0.0,,11387.0,,
968,,6426.0,0.0,5358.0,9126.0,,
1020,,,7206.0,,31939.0,190.0,
1045,,225.0,14602.0,,,,76168.0
1058,0.0,112749.0,7757.0,,,,
1095,0.0,57251.0,0.0,7891.0,,,
1004,,34301.0,0.0,,,,2290.0
1066,,37077.0,30454.0,3557.0,3607.0,,60012.0
980,,49807.0,5030.0,,24993.0,,78767.0
1102,,52179.0,0.0,,1718.0,,
1012,,37195.0,0.0,18180.0,,,
,,,0.0,,4265.0,,
959,,11167.0,14902.0,,17195.0,45156.0,477.0
1105,,,6556.0,,11827.0,,
994,,23891.0,0.0,,6165.0,,
1060,,81350.0,5187.0,1355.0,,-442.0,111.0
1101,,,0.0,2483.0,24655.0,,
1068,,,0.0,,,21414.0,
1106,,7942.0,0.0,,,,
1042,,73239.0,1040.0,,-794.0,690.0,
972,,12413.0,0.0,,648.0,,
1113,,14127.0,0.0,,,,10609.0
1048,,8644.0,10885.0,,1325.0,,511.0
1115,,15447.0,74838.0,,,,
1086,,12194.0,11698.0,,,,
981,,121439.0,0.0,,,,
992,,143604.0,44668.0,,82341.0,,
1108,0.0,,0.0,,29981.0,578.0,3091.0
1005,,815084.0,0.0,,57142.0,2899.0,
1063,,12480.0,3422.0,,,1027.0,
1040,,,18979.0,,,,49738.0
1078,,,0.0,3735.0,7636.0,6821.0,
993,,66726.0,0.0,,,-5263.0,
1038,,47916.0,3182.0,,33871.0,,
1076,,,0.0,,23841.0,419.0,458.0
1044,,,0.0,,,,
982,,,0.0,,33630.0,,393.0
1009,,89600.0,39126.0,,,,
990,,,5071.0,,,,
1077,,19634.0,0.0,12859.0,11744.0,,
965,,451442.0,23339.0,,4928.0,,
1085,,23102.0,0.0,,,,
1022,,13647.0,2799.0,,11383.0,,
966,,23857.0,0.0,,,,19498.0
1070,,884.0,32596.0,,,,221350.0
1023,,16163.0,0.0,,20105.0,,
1053,,18168.0,35055.0,,,4533.0,
1072,,94248.0,0.0,,7439.0,1149.0,
1346,,69992.0,4271.0,,,,1483.0
1172,,8168.0,14347.0,,6909.0,,
1317,,37334.0,0.0,,,,
1193,,569.0,0.0,5141.0,,1564.0,
1383,,12446.0,3543.0,,8948.0,,
1156,,27350.0,0.0,17629.0,,,44088.0
,,,2141.0,,48586.0,,23122.0
1242,,,1175.0,4488.0,14793.0,,
1195,,,0.0,,,,25077.0
1408,,,0.0,,26925.0,,92700.0
1390,,626.0,26570.0,3242.0,,,69317.0
1148,,30733.0,0.0,,,,
1298,,5296.0,0.0,,,,
1124,,6854.0,0.0,,165268.0,,
1260,,2926.0,14246.0,,,,1333.0
1307,,91751.0,0.0,,137843.0,,
1367,,,0.0,3732.0,41289.0,,
1382,,8698.0,4248.0,,127825.0,2127.0,
1397,,5022.0,66125.0,,,78229.0,
1322,,,0.0,,,2941.0,28439.0
1263,,,7131.0,,,,
1175,,17999.0,6620.0,,11310.0,,
1437,,53505.0,0.0,,,,37064.0
1283,,50850.0,3114.0,,,,
1394,,3308.0,0.0,,,,
1464,,3421.0,0.0,,,555.0,
1442,,,4251.0,16645.0,22114.0,,481815.0
1164,,61202.0,2818.0,,,,14962.0
1355,,,0.0,,8762.0,428.0,19687.0
1253,,,4543.0,,73705.0,,221.0
1409,,1466.0,0.0,5176.0,17132.0,,
1427,,17186.0,0.0,,25661.0,,61479.0
1240,,112589.0,8476.0,,,,
1448,,294782.0,31054.0,,,,396.0
1374,,2715.0,15293.0,,69773.0,8359.0,3086.0
1302,,,22698.0,,2684.0,,
1226,,124675.0,2113.0,,,,1377.0
1435,,15269.0,7404.0,,45886.0,,
1429,,386.0,0.0,,9387.0,,2286.0
1151,,22943.0,1377.0,,,,
1447,,44853.0,0.0,,4949.0,,271.0
1338,,98643.0,1928.0,,5467.0,,72493.0
1269,0.0,11801.0,0.0,,,1017.0,
1282,,,34072.0,,,,63404.0
1291,,14449.0,0.0,,58977.0,,2252.0
1179,,5864.0,6454.0,,44879.0,,
1222,,21114.0,7075.0,,51530.0,,
1216,,-154.0,0.0,,,,
1147,,,0.0,,,,148860.0
1461,,8783.0,4670.0,4140.0,13973.0,,258924.0
1452,,124743.0,0.0,,,2517.0,51302.0
1306,,20901.0,21551.0,,85679.0,,
1214,,21195.0,5093.0,,164.0,,
1401,,26389.0,6662.0,,10276.0,,74199.0
1458,,,13109.0,,18148.0,,10622.0
1469,,29100.0,0.0,,,2122.0,
1273,,19719.0,0.0,,,,
1200,,545.0,-371.0,,3387.0,,
1414,,,0.0,,7838.0,2858.0,
1329,,99175.0,2700.0,5419.0,,,
1393,,6054.0,0.0,,,,
1247,,13815.0,20513.0,5179.0,,,
1441,,385940.0,0.0,,571.0,,7743.0
1227,,257.0,0.0,,,,
1205,,46888.0,0.0,,19007.0,,
1312,,,0.0,,9141.0,,
1239,0.0,5586.0,0.0,,,11613.0,
1184,,14914.0,0.0,2017.0,8008.0,,
1392,,,0.0,,,,3527.0
1262,,15121.0,0.0,,,,
1270,,1624.0,0.0,,,,1018.0
,,25406.0,0.0,3403.0,7158.0,,44342.0
,,48342.0,0.0,,,,
,,4978.0,56130.0,,377478.0,,
1467,,,1303.0,14609.0,,,
1303,,,4612.0,,14955.0,,
1380,,605.0,0.0,,4348.0,,
1478,,59741.0,0.0,,18403.0,,
1133,,,0.0,,,,164643.0
1396,,931.0,0.0,,,,
1428,,5003.0,0.0,,13253.0,,
1178,,,0.0,,,,1828.0
1279,,83.0,2758.0,,,,
1266,,,0.0,8225.0,,,1818.0
1224,,12153.0,22005.0,,,,
1276,,31919.0,11744.0,,,,26614.0
1474,,,0.0,,,,
1243,,9720.0,29014.0,,,,
1126,,34007.0,4533.0,,5337.0,,
1155,,7463.0,4032.0,,146372.0,,188592.0
1137,,38695.0,2721.0,,54269.0,,2421.0
1264,,66605.0,3654.0,,11405.0,,
,,,0.0,,8436.0,,
,,40466.0,29641.0,,32104.0,,1679.0
1120,,,1418.0,,,1423.0,152.0
1122,,9496.0,0.0,,35981.0,894.0,
1280,,7804.0,2743.0,7944.0,,,3183.0
1189,,3348.0,8736.0,13569.0,,25297.0,
1378,,,0.0,8254.0,3924.0,1105.0,
1395,,38230.0,0.0,,,,
1459,,19630.0,3125.0,,125734.0,,
1140,,30422.0,8284.0,,,,
1187,,,9321.0,,,,49948.0
1387,,47426.0,0.0,,187921.0,,
1473,,10171.0,0.0,,12870.0,1121.0,
1426,,6549.0,0.0,,,,32964.0
1485,,,4169.0,6051.0,,,
1246,,1857.0,0.0,,30119.0,,
1199,,,0.0,5911.0,44990.0,,
1231,,248.0,0.0,,,1871.0,58037.0
1342,,,0.0,6563.0,,,
1128,,7128.0,0.0,,14491.0,,
1191,,,0.0,,,,
1438,,,0.0,,,,
1443,,,20947.0,,2386.0,,1443.0
,,386.0,0.0,,,67920.0,
1416,,,18280.0,,,,3247.0
1278,,21828.0,16321.0,,,,
1176,,11347.0,0.0,,3638.0,,
1405,,,7388.0,,,,
1376,,136726.0,3502.0,,,,
1402,-12982.0,386.0,0.0,,145150.0,,
,-18332.0,448.0,22693.0,,42323.0,,
1388,,,4917.0,,,,
1471,,2025.0,0.0,,4638.0,,
1400,,34049.0,0.0,1009.0,,2088.0,65166.0
1412,,26845.0,0.0,,,,
1385,,37463.0,22841.0,2694.0,,,
1360,,,0.0,685.0,,,1456.0
1255,,5916.0,0.0,,,,
1288,,,0.0,,120812.0,,
1228,,3263.0,7187.0,,,14986.0,
1476,,25308.0,0.0,800.0,225219.0,193.0,
1232,,14790.0,83354.0,,82268.0,,150377.0
1271,,79053.0,0.0,,,9850.0,
1181,,21974.0,5600.0,,,,
1333,,,3214.0,9848.0,,,
1323,,,9422.0,,22208.0,8851.0,
1123,,3517.0,0.0,,56356.0,,88056.0
1325,,58023.0,8585.0,3607.0,5385.0,,368.0
1456,,17276.0,5559.0,9334.0,,,
1208,,,9960.0,,,,13283.0
1379,,32334.0,3327.0,,,,
1117,,,31371.0,,39558.0,,
1188,,9293.0,0.0,2989.0,,,8513.0
1422,,,13924.0,,18225.0,,
1127,,2945.0,2216.0,,498.0,667.0,
1358,,1459.0,5794.0,,21605.0,,
1150,,5337.0,0.0,,,,9886.0
1134,,138.0,0.0,,4091.0,,
1218,-108116.0,10230.0,6161.0,,,,13803.0
1248,,328.0,0.0,6362.0,,,
1343,,20497.0,10080.0,8223.0,,5548.0,316.0
1138,-67302.0,199970.0,6292.0,,13244.0,,
1321,,,0.0,,8518.0,,
1311,,17943.0,5613.0,,16094.0,,3362.0
1130,,0.0,8561.0,,,,
1364,,,0.0,,,,1087.0
1381,,28001.0,4252.0,3447.0,370.0,,
1406,,4911.0,2197.0,,,,49241.0
1313,,,4998.0,,,,
1340,,28609.0,3803.0,,,,6769.0
1466,,9404.0,1772.0,920.0,2673.0,,
1326,,44350.0,5132.0,,,,
1125,,,0.0,,40315.0,,79041.0
1436,,147439.0,1310.0,,23622.0,,127331.0
1389,,2459.0,8224.0,,6858.0,,
1190,,6825.0,9395.0,,,,
,,,6387.0,,,,64075.0
1434,,45192.0,5249.0,,1353.0,,
1185,,12131.0,8452.0,,,,
1361,,10782.0,0.0,,,,
1413,,1612.0,29155.0,,,,
1351,,6113.0,25207.0,2837.0,,,
1272,,13864.0,6278.0,,12216.0,4299.0,
1295,,42215.0,0.0,,4705.0,,
1372,,9569.0,4627.0,24752.0,,,
1316,,5995.0,15810.0,,13212.0,,835.0
1425,,,0.0,,,26124.0,342.0
1196,,,3601.0,,,,483.0
1202,,7155.0,7654.0,,59879.0,,612.0
1384,,4012.0,0.0,,,3102.0,60006.0
1209,,-36188.0,9315.0,,5644.0,,
1344,,38489.0,6011.0,,142248.0,,
1301,,13332.0,14359.0,,1573.0,,15877.0
1420,,341037.0,0.0,,18470.0,2522.0,
1353,,3574.0,0.0,3243.0,,,
1215,0.0,644.0,0.0,,,,
1186,,,6102.0,,2260.0,,
1399,,-21726.0,7618.0,,,6636.0,113918.0
1386,,,0.0,,,,639.0
1332,,508.0,0.0,,4395.0,,
1146,,6346.0,7854.0,,,,247.0
1174,,27025.0,0.0,,9123.0,,401.0
1212,,6677.0,5744.0,,32932.0,,
,,39538.0,0.0,,,,269.0
1330,,19259.0,0.0,,1240.0,3029.0,
1318,,,4994.0,,,,61585.0
1168,,50754.0,8464.0,,13841.0,,1340.0
1479,,39760.0,6230.0,3361.0,2559.0,,
1368,,21276.0,4399.0,,61942.0,,
1440,,,6581.0,,246.0,,
1119,,29256.0,1684.0,26134.0,,,
1204,,44976.0,0.0,,,,73.0
1197,,12557.0,5884.0,,100139.0,,
1431,,13142.0,5806.0,,,,
1449,,125157.0,0.0,18795.0,,3767.0,
1277,,564776.0,0.0,4223.0,,,
1268,,10611.0,0.0,,11138.0,,9850.0
1472,,26641.0,0.0,,2707.0,,
1157,,133095.0,0.0,5635.0,102640.0,,
1463,,73787.0,0.0,,13696.0,,
1453,,15174.0,2516.0,4527.0,74687.0,,
1391,,24474.0,4211.0,,14051.0,,
1166,,11123.0,0.0,,18689.0,,
1445,-15777.0,16397.0,9069.0,,,,
1335,,,0.0,,,,49871.0
1404,0.0,53257.0,8513.0,,,,
1415,,133680.0,0.0,,,,64054.0
1177,,41998.0,0.0,,28528.0,4035.0,
1356,,83631.0,0.0,,6844.0,4275.0,
1252,,39942.0,13858.0,,,,
1129,,,19145.0,,6356.0,97805.0,
1297,,3309.0,6508.0,,,,
1424,,7408.0,0.0,,,,
1207,,,0.0,,,,71826.0
1357,,,11260.0,,,,425.0
