store_name,store_id,mall_id,store_year_opened,store_year_closed,store_branch_level_1,store_branch_level_2,store_branch_level_3,store_sales_r12m,store_rent_r12m,store_area
store_222,237,0,17/09/2020,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,2469746.0,,267.03
store_190,238,0,01/10/2020,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,465405.0,46470.0,365.0
store_223,239,0,18/09/2020,30/04/2023,Food & Beverage Services,Gourmet Food Products,Gourmet General Grocery,2635937.0,,0.0
store_224,240,0,08/10/2020,07/02/2021,Gifts,Themed Gift,Themed gift,14213039.91,5917652.0,0.0
store_225,241,0,09/09/2020,26/02/2021,Fashion apparel,Family Fashion,Family Fashion,,98768.0,0.0
store_226,242,0,01/10/2020,28/07/2021,Fashion apparel,Women's Fashion,Women's Fashion,1283628.0,2377.0,0.0
store_94,243,0,13/11/2020,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,61698.0,185762.0,599.0
store_227,244,0,09/10/2020,31/08/2022,Services,Non-clothes repairs,Non clothes repairs,2655533.0,,0.0
store_39,245,0,01/12/2020,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,1532743.0,123035.0,83.0
store_228,246,0,08/12/2020,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,,,83.0
store_229,247,0,08/02/2021,,Fashion apparel,Lingerie & Underwear,Women underwear,21266073.0,249186.0,95.0
store_224,248,0,08/02/2021,28/01/2023,Gifts,Themed Gift,Themed gift,107882521.51,468399.0,0.0
store_129,249,0,09/03/2021,27/01/2022,Home,Furniture & Interior Design,Decoration accessories / Design,230784.0,19520.0,0.0
store_230,250,0,20/02/2021,15/08/2021,Services,Imaterial services,Medical Services,69499.0,31327.0,0.0
store_225,251,0,25/03/2021,25/07/2024,Fashion apparel,Family Fashion,Family Fashion,4191432.0,13835930.0,0.0
store_60,252,0,23/03/2021,,Health & Beauty,Optician,Optician & Sunglasses,9434004.94,387914.0,251.0
store_231,253,0,18/03/2021,30/03/2023,Fashion apparel,Men's Fashion,Men's Fashion,13440041.0,,0.0
store_70,254,0,08/04/2021,,Food & Beverage Services,Gourmet Food Products,Bio and vegetarian,,,191.0
store_107,255,0,06/04/2021,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,1625386.0,21077.0,363.0
store_232,256,0,19/04/2021,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Tea breaks,82007.0,326462.0,48.0
store_194,257,0,03/05/2021,,Health & Beauty,Others,Vitamines and Sports Nutrition,,37709.0,126.0
store_233,258,0,06/05/2021,,Services,Multiservices shops,Multiservices shops,431727.0,688623.0,107.0
store_0,259,0,07/05/2021,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,30664779.0,,281.0
store_234,260,0,11/06/2021,,Food & Beverage Services,Fast Meal,Salades & Bio & Healthy,1107504.0,67477.0,104.0
store_235,261,0,24/06/2021,,Gifts,Toys,Toys,957105.65,305267.0,124.0
store_236,262,0,01/06/2021,05/04/2022,Health & Beauty,Pharmacy,Pharmacy,,383199.0,0.0
store_237,263,0,26/07/2021,09/01/2022,Fashion apparel,Family Fashion,Family Fashion,904253.0,,0.0
store_238,264,0,06/08/2021,,Home,Furniture & Interior Design,Decoration accessories / Design,,525300.0,365.0
store_239,265,0,07/08/2021,,Entertainment,Entertainment,Others Entertainment,359479.0,274722.0,1156.0
store_87,266,0,06/08/2021,,Food & Beverage Services,Fast Meal,Sandwiches,3040095.0,16338.0,127.01
store_240,267,0,20/08/2021,,Food & Beverage Services,Gourmet Food Products,Chocolate,458279.63,,122.0
store_241,268,0,26/08/2021,,Services,Imaterial services,Travel Agency,214448.0,5412727.0,91.0
store_104,269,0,08/08/2021,10/11/2021,Sport,Sport Clothes & Equipment,Sport general store,1798314.0,,0.0
store_242,270,0,09/09/2021,,Home,Furniture & Interior Design,Kitchen & bathroom,4121985.0,2751087.0,304.0
store_67,271,0,10/09/2021,,Fashion apparel,Women's Fashion,Women's Fashion,587019.0,,796.83
store_243,272,0,15/09/2021,,Fashion apparel,Family Fashion,Family Fashion,,811631.0,136.0
store_244,273,0,20/09/2021,,Food & Beverage Services,Gourmet Food Products,Wines and spirits,4863200.0,,57.0
store_245,274,0,21/09/2021,,Health & Beauty,Optician,Optician & Sunglasses,1166305.0,35707.0,157.0
store_246,275,0,17/09/2021,27/11/2023,Food & Beverage Services,Service to table restaurants,Brasseries & Local Kitchen,,180000.0,0.0
store_247,276,0,21/10/2021,,Fashion apparel,Family Fashion,Family Fashion,13915646.0,233780.0,1375.0
store_102,277,0,21/10/2021,,Food & Beverage Services,Service to table restaurants,Asian - Service to table restaurants,901627.0,3776891.0,121.0
store_248,278,0,29/10/2021,31/12/2022,Food & Beverage Services,Fast Meal,Local Kitchen,840191.0,,0.0
store_249,279,0,22/10/2021,31/12/2021,Home,Furniture & Interior Design,Decoration accessories / Design,1349095.0,110601.0,0.0
store_250,280,0,06/11/2021,16/01/2022,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,33061533.0,48515.0,0.0
store_251,281,0,05/11/2021,24/02/2022,Fashion apparel,Family Fashion,Family Fashion,520157.0,242706.0,0.0
store_252,282,0,13/11/2021,,Fashion apparel,Lingerie & Underwear,Socks & Pantyhose,3134094.0,163812.0,79.0
store_116,283,0,29/10/2021,,Fashion apparel,Lingerie & Underwear,Women underwear,1047217.0,3694476.0,104.0
store_253,284,0,13/12/2021,10/03/2022,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,44587492.0,313790.0,0.0
store_254,285,0,20/12/2021,31/12/2022,Food & Beverage Services,Fast Meal,Mediterranean and Oriental - Fast Meal,171986.0,1791229.0,0.0
store_255,286,0,10/03/2022,,Fashion apparel,Matern./Childr. Fash.,Children fashion,,,268.0
store_256,287,0,03/03/2022,17/03/2024,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,1681804.0,,0.0
store_156,288,0,22/03/2022,01/09/2023,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",1573933.0,24829.0,0.0
store_43,289,0,01/03/2022,,Food & Beverage Services,Fast Meal,Local Kitchen,,135729.0,204.0
store_250,290,0,01/04/2022,05/07/2022,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,1232380.0,,0.0
store_230,291,0,05/04/2022,15/02/2023,Services,Imaterial services,Medical Services,628378.0,3797273.0,0.0
store_182,292,0,05/05/2022,,Food & Beverage Services,Fast Meal,Local Kitchen,,1320124.0,107.0
store_15,293,0,10/05/2022,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,564532.0,42268.0,458.56
store_257,294,0,23/06/2022,,Food Stores & Mass Merchandise,Grocery,Grocery,,36623.0,702.0
store_237,295,0,23/06/2022,16/06/2023,Fashion apparel,Family Fashion,Family Fashion,2260632.0,146433.0,0.0
store_258,296,0,17/06/2022,31/08/2024,Fashion apparel,Women's Fashion,Women's Fashion,10962653.0,83584.0,0.0
store_259,297,0,01/07/2022,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,170635.81,3384926.0,123.0
store_260,298,0,09/07/2022,01/06/2023,Fashion apparel,Family Fashion,Family Fashion,1625684.0,,0.0
store_65,299,0,11/07/2022,,Food & Beverage Services,Sweet moments,Patisseries & Bakeries & Donuts,,1200364.0,143.0
store_261,300,0,12/07/2022,,Food & Beverage Services,Sweet moments,Patisseries & Bakeries & Donuts,,,120.09
store_262,301,0,27/07/2022,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,429034.0,718599.0,637.44
store_11,302,0,18/08/2022,,Bags & Footwear & Accessories,Footwear,Family footwear,517752.0,99960.0,723.0
store_263,303,0,22/09/2022,,Food & Beverage Services,Gourmet Food Products,"Herbal, spices and tea products",10463874.0,,81.88
store_264,304,0,01/08/2022,,Entertainment,Entertainment,Sports Entertainment,800556.0,108256.0,1480.0
store_265,305,0,29/09/2022,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,2532846.0,232997.0,842.93
store_125,306,0,01/10/2022,,Bags & Footwear & Accessories,Footwear,Family footwear,33039869.61,111968.0,77.0
store_266,307,0,10/10/2022,15/01/2023,Fashion apparel,Women's Fashion,Women's Fashion,900206.0,,0.0
store_267,308,0,17/10/2022,,Food & Beverage Services,Service to table restaurants,Asian - Service to table restaurants,83616.0,86100.0,332.0
store_268,309,0,29/10/2022,,Food & Beverage Services,Fast Meal,Italian - Fast Meal,13186357.0,81389.0,393.0
store_269,310,0,27/10/2022,12/04/2024,Fashion apparel,Family Fashion,Family Fashion,332608.0,,0.0
store_270,311,0,19/10/2022,,Entertainment,Entertainment,Kids Entertainment,13364470.0,,87.0
store_271,312,0,17/10/2022,,Fashion apparel,Lingerie & Underwear,Socks & Pantyhose,,480000.0,90.0
store_249,313,0,04/11/2022,14/01/2023,Home,Furniture & Interior Design,Decoration accessories / Design,1535717.0,127407.0,0.0
store_272,314,0,06/12/2022,,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",237861.0,3059551.0,88.0
store_273,315,0,22/12/2022,16/09/2023,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,125753.0,,0.0
store_224,316,0,07/02/2023,,Gifts,Themed Gift,Themed gift,578764.0,51816.0,133.0
store_274,317,0,01/02/2023,,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",935789.0,,47.0
store_231,318,0,23/03/2023,30/07/2023,Fashion apparel,Men's Fashion,Men's Fashion,95344.0,313086.0,0.0
store_110,319,0,06/04/2023,,Food & Beverage Services,Fast Meal,American & Burgers,655572.0,,358.0
store_57,320,0,02/05/2023,,Services,Imaterial services,Travel Agency,390538.0,71533.0,123.0
store_275,321,0,29/04/2023,,Fashion apparel,Family Fashion,Family Fashion,906839.0,54755.0,282.27
store_276,322,0,20/06/2023,,Food & Beverage Services,Fast Meal,Salades & Bio & Healthy,105881.0,,93.0
store_277,323,0,21/06/2023,,Food & Beverage Services,Fast Meal,Salades & Bio & Healthy,4244244.0,989820.0,33.0
store_278,324,0,01/07/2023,01/03/2024,Health & Beauty,Hair & Body,Hairdressers,252906.0,15746.0,0.0
store_108,325,0,01/07/2023,,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",493.0,,89.0
store_279,326,0,10/07/2023,19/02/2024,Fashion apparel,Family Fashion,Family Fashion,1451819.92,,0.0
store_148,327,0,03/08/2023,,Bags & Footwear & Accessories,Footwear,Family footwear,163205.74,12953.0,425.0
store_280,328,0,24/08/2023,,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",333810.0,,45.0
store_281,329,0,07/09/2023,,Fashion apparel,Family Fashion,Family Fashion,12726587.0,711345.0,231.0
store_83,330,0,05/10/2023,30/06/2024,Fashion apparel,Men's Fashion,Men's Fashion,274168.0,622799.0,0.0
store_63,331,0,27/10/2023,,Fashion apparel,Family Fashion,Family Fashion,432121.0,251371.0,4492.91
store_282,332,0,21/10/2023,,Fashion apparel,Family Fashion,Family Fashion,688575.0,146017.0,198.0
store_283,333,0,10/10/2023,16/06/2024,Fashion apparel,Lingerie & Underwear,Socks & Pantyhose,355679.0,313742.0,0.0
store_249,334,0,02/11/2023,06/01/2024,Home,Furniture & Interior Design,Decoration accessories / Design,839754.0,,0.0
store_284,335,0,11/12/2023,,Food & Beverage Services,Service to table restaurants,Latino-American - Service to table restaurants,406544.9,,203.0
store_285,336,0,20/01/2024,,Food & Beverage Services,Fast Meal,"Crepes, Waffles & Bretzels",,120385.0,83.45
store_286,337,0,22/01/2024,,Gifts,Toys,Toys,659559.0,3964254.0,50.0
store_287,338,0,16/12/2023,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,,,496.0
store_288,339,0,06/03/2024,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,,,116.73
store_289,340,0,21/03/2024,,Services,Multiservices shops,Multiservices shops,621880.0,,14.2
store_84,341,0,20/04/2024,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones accessories,187313.0,,68.5
store_145,342,0,18/04/2024,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,190274.0,749897.0,327.1
store_290,343,0,02/04/2024,,Bags & Footwear & Accessories,Footwear,Family footwear,1791966.0,165648.0,304.0
store_291,344,0,17/05/2024,,Fashion apparel,Women's Fashion,Women's Fashion,1173570.0,1499492.0,236.0
store_292,345,0,18/05/2024,,Food & Beverage Services,"Bars, Coffee and Tea breaks","Bars, Cocktails and Champagne bars",25413000.35,73548.0,142.0
store_293,346,0,07/06/2024,,Bags & Footwear & Accessories,Leath. Bags/Luggage,Leather bags and accessories,,33514.0,131.0
store_294,347,0,17/07/2024,,Fashion apparel,Lingerie & Underwear,Men underwear,973318.0,164791.0,53.0
store_295,348,0,25/07/2024,,Fashion apparel,Men's Fashion,Men's Fashion,3511670.0,,91.0
store_49,349,0,02/08/2024,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,,110487.0,78.0
store_296,350,0,26/08/2024,,Food & Beverage Services,Fast Meal,Mediterranean and Oriental - Fast Meal,,213000.0,121.0
store_297,351,0,31/08/2024,,Health & Beauty,Others,Vitamines and Sports Nutrition,1328208.0,6013393.0,102.0
store_298,352,0,05/09/2024,,Fashion apparel,Men's Fashion,Men's Fashion,,100915.0,434.0
store_258,353,0,02/09/2024,,Fashion apparel,Women's Fashion,Women's Fashion,950260.0,,282.0
store_299,354,1,01/03/2009,,Health & Beauty,Hair & Body,Hairdressers,,291362.0,110.0
store_0,355,1,01/01/2008,31/05/2024,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,318291.0,,0.0
store_211,356,1,12/02/1988,01/12/2020,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,,206869.0,0.0
store_1,357,1,01/04/2010,28/02/2023,Services,Clothing-related services,Clothes repairs,2922176.0,27850.0,0.0
store_72,358,1,17/03/1997,,Health & Beauty,Pharmacy,Pharmacy,414729.0,,181.0
store_300,359,1,01/08/2010,,Fashion apparel,Matern./Childr. Fash.,Children fashion,4861323.07,58618.0,1580.0
store_67,360,1,16/02/2010,22/07/2023,Fashion apparel,Women's Fashion,Women's Fashion,14145966.0,375335.0,0.0
store_301,361,1,01/12/2005,15/08/2022,Home,Furniture & Interior Design,Home textile,9961991.0,500259.0,0.0
store_3,362,1,01/05/2000,,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",,11814.0,51.0
store_302,363,1,01/01/2003,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,11884261.0,110088.0,213.0
store_203,364,1,01/03/2009,,Fashion apparel,Lingerie & Underwear,Women underwear,6000880.0,,310.0
store_81,365,1,16/08/2009,,Fashion apparel,Women's Fashion,Women's Fashion,2076883.0,97375.0,146.0
store_125,366,1,01/03/2008,28/02/2023,Bags & Footwear & Accessories,Footwear,Family footwear,,337985.0,0.0
store_187,367,1,01/10/2008,,Food & Beverage Services,Gourmet Food Products,"Herbal, spices and tea products",293010.0,183699.0,41.61
store_14,368,1,08/04/2002,05/01/2024,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,,722984.0,0.0
store_303,369,1,01/01/2005,,Food & Beverage Services,Fast Meal,Sandwiches,3138564.0,,31.0
store_304,370,1,01/05/2003,30/06/2022,Food & Beverage Services,"Bars, Coffee and Tea breaks",Coffee beans & capsules,1526783.0,,0.0
store_121,371,1,01/08/2006,21/09/2022,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",416494.0,268797.0,0.0
store_109,372,1,01/02/2009,30/06/2022,Bags & Footwear & Accessories,Footwear,Family footwear,2054027.0,262897.0,0.0
store_97,373,1,31/01/2002,,Bags & Footwear & Accessories,Footwear,Family footwear,1938627.12,110933.0,3325.0
store_305,374,1,01/02/2002,,Health & Beauty,Optician,Optician & Sunglasses,397584.0,1523447.0,50.0
store_306,375,1,01/01/2006,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,,365092.0,56.0
store_307,376,1,01/02/2009,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,,145418.0,55.0
store_68,377,1,22/11/2009,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,336208.0,,88.01
store_27,378,1,21/12/1987,,Fashion apparel,Family Fashion,Family Fashion,1315028.0,156063.0,3841.87
store_308,379,1,24/06/1997,24/09/2022,Food & Beverage Services,Gourmet Food Products,Chocolate,4432249.0,,0.0
store_135,380,1,16/11/1999,,Services,Imaterial services,Travel Agency,,,35.0
store_30,381,1,14/11/2005,30/04/2021,Fashion apparel,Family Fashion,Jeans,,,0.0
store_309,382,1,01/01/2002,,Services,Imaterial services,Travel Agency,,,26.0
store_310,383,1,01/01/2010,24/06/2024,Fashion apparel,Men's Fashion,Men's Fashion,,,0.0
store_83,384,1,01/08/2010,,Fashion apparel,Men's Fashion,Men's Fashion,,803926.0,112.0
store_311,385,1,01/04/2008,,Health & Beauty,Optician,Optician & Sunglasses,1696592.47,23666.0,200.0
store_71,386,1,01/03/1999,31/03/2021,Fashion apparel,Women's Fashion,Women's Fashion,1069703.0,540740.0,0.0
store_312,387,1,01/09/2006,30/04/2021,Fashion apparel,Family Fashion,Family Fashion,883863.0,8913758.0,0.0
store_49,388,1,01/01/2010,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,2150627.0,93472.0,106.8
store_51,389,1,01/02/2009,,Fashion apparel,Women's Fashion,Women's Fashion,93105270.0,178617.0,256.0
store_151,390,1,01/07/2007,,Food & Beverage Services,Fast Meal,Sandwiches,1749356.79,33370.0,63.0
store_313,391,1,11/08/1992,28/02/2023,Entertainment,Entertainment,Cinemas,,783399.0,0.0
store_173,392,1,01/02/2009,,Fashion apparel,Women's Fashion,Women's Fashion,7206863.75,167995.0,268.0
store_314,393,1,01/07/2006,,Home,Furniture & Interior Design,Tableware and kitchen tools,5383965.0,97632.0,182.3
store_315,394,1,02/05/2010,,Food & Beverage Services,Gourmet Food Products,Wines and spirits,3833517.0,,1710.66
store_60,395,1,01/08/2005,,Health & Beauty,Optician,Optician & Sunglasses,653412.0,2066886.0,154.03
store_61,396,1,10/09/2010,05/02/2022,Health & Beauty,Hair & Body,Hairdressers,,476595.0,0.0
store_316,397,1,28/03/2011,,Home,Furniture & Interior Design,General home furniture,1097803.0,36000.0,1904.0
store_47,398,1,01/04/2007,17/09/2022,Culture & Media & Technology,Electronics and household appliances,Multibrand electronics,912000.0,233261.0,0.0
store_11,399,1,11/03/2011,,Bags & Footwear & Accessories,Footwear,Family footwear,,,1043.65
store_132,400,1,10/03/2011,31/12/2020,Fashion apparel,Family Fashion,Family Fashion,555310.0,1825891.0,0.0
store_317,401,1,12/04/2011,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,6707041.0,2257496.0,254.68
store_40,402,1,01/08/2008,,Fashion apparel,Family Fashion,Family Fashion,93755.0,8957270.0,6443.83
store_318,403,1,18/07/2011,30/06/2023,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,1432479.0,,0.0
store_69,404,1,16/07/2011,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,,89924.0,81.0
store_221,405,1,15/07/2011,,Food & Beverage Services,Service to table restaurants,Mediterranean and Oriental - Service to table restaurants,,115304.0,264.3
store_319,406,1,15/07/2011,02/03/2024,Food & Beverage Services,Service to table restaurants,Asian - Service to table restaurants,332972.0,3445489.0,0.0
