block_id,external_mall_id,store_visits_monthly_average,store_window_flow_monthly_average,store_visits_daily_average,store_window_flow_daily_average,store_total_visits,store_total_window_flow,days_with_traffic_data
4675,10,76834.15,602077.38,2729.08,21385.26,998844,7827006,366
7729,13,1579.0,681536.67,72.88,31455.54,4737,2044610,65
4694,10,6402.46,958512.54,227.41,34045.53,83232,12460663,366
5009,14,8820.62,455874.62,313.3,16192.27,114668,5926370,366
7676,13,2885.44,783129.0,107.76,29245.48,25969,7048161,241
5124,14,8350.85,1605282.54,296.61,57018.23,108561,20868673,366
7512,13,60460.6,772141.7,2182.69,27875.15,604606,7721417,277
5020,14,1774.0,221449.92,63.01,7865.71,23062,2878849,366
4808,7,2850.0,665784.78,102.6,23968.25,25650,5992063,250
4557,10,3382.33,420395.78,126.84,15764.84,30441,3783562,240
599,15,6496.15,403396.69,230.74,14328.3,84450,5244157,366
6797,33,69862.27,726934.27,2416.62,25145.53,768485,7996277,318
7045,19,17875.0,437030.64,671.08,16407.29,196625,4807337,293
2974,12,92567.54,134585.46,3448.07,5013.21,1203378,1749611,349
1699,16,76693.54,1341101.54,2724.09,47634.75,997016,17434320,366
5930,23,5639.23,344682.31,200.3,12242.81,73310,4480870,366
11320,18,5748.25,709282.25,298.61,36845.83,22993,2837129,77
6297,25,99349.77,1043091.62,3528.82,37049.7,1291547,13560191,366
6516,26,7896.54,419597.77,280.48,14903.75,102655,5454771,366
5838,28,51025.29,746548.43,1973.35,28872.04,357177,5225839,181
6877,33,1377.64,92154.27,47.65,3187.73,15154,1013697,318
4587,10,57196.08,782989.62,2031.55,27811.11,743549,10178865,366
6922,33,967.91,137503.27,33.48,4756.4,10647,1512536,318
11738,32,11723.0,956421.67,442.38,36091.38,70338,5738530,159
7760,13,4182.6,771857.8,151.0,27864.9,41826,7718578,277
7599,13,14078.8,1271862.1,508.26,45915.6,140788,12718621,277
5059,14,6065.0,2521877.38,215.42,89574.88,78845,32784406,366
502,15,8304.31,469284.77,294.96,16668.58,107956,6100702,366
4414,17,5198.69,111335.46,185.16,3965.37,67583,1447361,365
6640,22,73589.08,1404015.92,2620.38,49994.63,883069,16848191,337
11395,32,10616.67,1039710.17,400.63,39234.35,63700,6238261,159
7193,19,8548.27,373654.36,322.02,14076.02,94031,4110198,292
4654,10,21828.08,421106.69,775.31,14957.34,283765,5474387,366
5136,14,33711.69,559132.69,1197.41,19859.9,438252,7268725,366
7161,19,2043.73,304016.82,76.73,11413.6,22481,3344185,293
4527,10,26953.85,476163.85,957.38,16912.92,350400,6190130,366
2827,12,55774.92,411595.69,1981.08,14619.52,725074,5350744,366
6229,25,139215.85,1664033.85,4944.83,59105.03,1809806,21632440,366
6017,23,238900.77,532847.08,8485.55,18926.26,3105710,6927012,366
6213,25,10374.69,1175279.92,368.5,41744.92,134871,15278639,366
4868,7,5042.89,464548.78,180.82,16657.13,45386,4180939,251
5197,14,46823.54,463403.38,1663.13,16459.68,608706,6024244,366
2254,24,3295.69,291772.62,120.01,10624.77,42844,3793044,357
6391,26,61102.0,1045019.46,2170.29,37118.18,794326,13585253,366
10956,32,20129.83,1313987.33,759.62,49584.43,120779,7883924,159
1269,36,142538.25,816776.5,5877.87,33681.51,570153,3267106,97
7616,13,2482.2,1268167.6,89.61,45782.22,24822,12681676,277
6452,26,1778.38,235055.62,63.17,8348.97,23119,3055723,366
1834,16,3358.77,912425.15,119.3,32408.54,43664,11861527,366
2268,24,6207.92,656203.15,220.5,23307.76,80703,8530641,366
6655,22,21097.5,514062.0,742.43,18090.16,253170,6168744,341
4536,10,3842.23,196606.38,136.47,6983.29,49949,2555883,366
1629,16,78625.0,1785270.92,2792.69,63411.26,1022125,23208522,366
5940,23,2489.85,450453.0,88.44,15999.7,32368,5855889,366
6933,33,4625.45,226144.82,160.0,7822.62,50880,2487593,318
4498,10,6187.31,427226.0,219.77,15174.69,80435,5553938,366
6102,23,6912.92,532844.54,245.54,18926.17,89868,6926979,366
436,15,5011.69,387506.46,178.01,13763.89,65152,5037584,366
6501,26,178075.0,780529.77,6325.07,27723.73,2314975,10146887,366
2221,24,22874.46,656235.38,812.48,23308.91,297368,8531060,366
5757,28,21622.92,558829.31,768.03,19849.13,281098,7264781,366
11433,32,17960.17,966556.33,677.74,36473.82,107761,5799338,159
4734,10,11508.0,449950.08,408.75,15981.83,149604,5849351,366
5055,14,55935.69,689294.62,1986.79,24483.14,727164,8960830,366
11437,32,6902.83,1802678.0,260.48,68025.58,41417,10816068,159
5917,23,24000.77,344719.23,852.49,12244.13,312010,4481350,366
7663,13,4290.2,770560.0,154.88,27818.05,42902,7705600,277
6606,22,7429.0,464136.08,261.43,16333.23,89148,5569633,341
4550,10,3416.69,181663.31,121.36,6452.52,44417,2361623,366
6751,33,51148.82,416413.91,1769.3,14404.25,562637,4580553,318
4626,10,5349.77,832615.62,190.02,29573.78,69547,10824003,366
7715,13,93452.4,300515.3,3373.73,10848.93,934524,3005153,277
633,15,4152.77,393738.62,147.5,13985.25,53986,5118602,366
4321,17,2318.38,280610.31,82.35,9967.03,30139,3647934,366
4570,10,1141.85,534015.0,40.56,18967.75,14844,6942195,366
4971,14,28115.38,1075819.23,998.63,38212.16,365500,13985650,366
7581,13,10620.3,915055.3,387.6,33396.18,106203,9150553,274
4283,17,5679.0,844865.44,207.77,30909.71,51111,7603789,246
5771,28,36924.69,592726.46,1311.53,21053.13,480021,7705444,366
6916,33,1526.27,218274.82,52.8,7550.39,16789,2401023,318
2859,12,18760.46,456217.85,666.36,16204.46,243886,5930832,366
573,15,1976.69,353419.85,70.21,12553.16,25697,4594458,366
5984,23,8376.0,204754.0,380.73,9307.0,41880,1023770,110
6577,26,50357.54,313187.38,1788.66,11124.14,654648,4071436,366
6967,33,11568.64,379760.91,400.17,13136.38,127255,4177370,318
7656,13,8811.6,248725.0,321.59,9077.55,88116,2487250,274
5227,14,10539.38,534707.08,374.35,18992.33,137012,6951192,366
1826,16,3148.0,385839.38,111.81,13704.68,40924,5015912,366
4342,17,6322.75,724644.17,218.65,25059.74,75873,8695730,347
5737,28,4709.38,548695.69,167.27,19489.19,61222,7133044,366
5761,28,42591.38,1182961.08,1512.81,42017.74,553688,15378494,366
4676,10,60715.23,541768.0,2156.55,19243.13,789298,7042984,366
7082,19,5834.73,442377.27,219.05,16608.02,64182,4866150,293
7019,19,3237.27,535132.91,121.54,20090.31,35610,5886462,293
6212,25,3024.9,1095355.2,113.29,41024.54,30249,10953552,267
6409,26,20022.08,629659.46,711.17,22364.95,260287,8185573,366
11125,18,32120.75,587776.75,1668.61,30533.86,128483,2351107,77
4272,17,15990.85,1529174.15,567.98,54314.93,207881,19879264,366
4327,17,3530.43,720994.71,134.31,27429.15,24713,5046963,184
6083,23,3173.15,755066.62,112.71,26819.31,41251,9815866,366
6867,33,8705.82,294345.27,301.14,10181.75,95764,3237798,318
6422,26,5178.2,728615.8,182.98,25746.14,51782,7286158,283
5791,28,6349.62,814009.38,225.53,28912.9,82545,10582122,366
412,15,21757.38,393661.23,772.8,13982.5,282846,5117596,366
12123,28,14981.44,903647.0,552.59,33331.24,134833,8132823,244
1682,16,6377.0,521399.85,226.51,18519.67,82901,6778198,366
6719,22,19561.75,532290.17,690.41,18786.71,234741,6387482,340
4351,17,35421.54,865842.77,1258.14,30753.98,460480,11255956,366
1810,16,5942.11,515746.89,213.92,18566.89,53479,4641722,250
5799,28,2445.83,242506.83,88.4,8765.31,29350,2910082,332
551,15,3636.0,298770.08,129.15,10612.05,47268,3884011,366
418,15,25332.23,392569.08,902.24,13981.91,329319,5103398,365
4652,10,90747.23,630744.46,3223.26,22403.49,1179714,8199678,366
4714,10,4752.54,959427.38,168.81,34078.02,61783,12472556,366
7576,13,7919.5,473785.0,286.94,17166.12,79195,4737850,276
5970,23,6085.15,450448.46,216.14,15999.54,79107,5855830,366
492,15,6436.46,563159.23,228.62,20002.92,83674,7321070,366
4817,7,32017.0,606114.33,1239.37,23462.49,192102,3636686,155
1851,16,30578.31,620370.85,1086.11,22035.03,397518,8064821,366
11123,18,71399.75,587655.25,3709.08,30527.55,285599,2350621,77
1687,16,2010.15,604013.77,71.4,21454.04,26132,7852179,366
540,15,4187.23,526725.62,149.13,18760.09,54434,6847433,365
6544,26,42657.46,252407.77,1515.16,8965.3,554547,3281301,366
6076,23,8129.77,291080.23,288.76,10338.92,105687,3784043,366
7,7,40508.11,598741.44,1458.29,21554.69,364573,5388673,250
4634,10,1996.46,456000.0,70.91,16196.72,25954,5928000,366
7605,13,3908.2,294662.4,142.64,10754.1,39082,2946624,274
481,15,2523.69,260849.54,90.38,9341.72,32808,3391044,363
6873,33,3833.0,372245.55,132.59,12876.42,42163,4094701,318
6963,33,12179.75,349726.88,440.9,12659.8,97438,2797815,221
9678,32,12246.5,246717.5,465.06,9369.02,73479,1480305,158
2855,12,71139.0,450478.15,2568.91,16267.27,924807,5856216,360
5696,28,150725.77,1652114.54,5353.65,58681.66,1959435,21477489,366
4296,17,100816.77,1015058.38,3580.92,36053.99,1310618,13195759,366
7386,30,12325.64,733830.45,462.74,27549.95,135582,8072135,293
428,15,14167.77,387475.38,503.23,13762.79,184181,5037180,366
455,15,17430.23,210554.08,620.8,7499.19,226593,2737203,365
6525,26,2715.15,398540.85,96.44,14155.82,35297,5181031,366
2250,24,18975.85,174254.0,674.01,6189.35,246686,2265302,366
6152,25,6550.15,1274803.23,232.66,45279.9,85152,16572442,366
4669,10,6336.46,421358.85,225.07,14966.3,82374,5477665,366
7586,13,9572.6,915074.9,345.58,33035.19,95726,9150749,277
5133,14,42898.38,1291146.54,1523.71,45860.4,557679,16784905,366
1774,16,2047.62,375816.69,72.73,13348.68,26619,4885617,366
2322,24,17999.31,737390.85,639.32,26191.48,233991,9586081,366
11520,32,2808.5,906947.5,105.98,34224.43,16851,5441685,159
11565,32,34200.5,254500.83,1290.58,9603.81,205203,1527005,159
5094,14,20750.15,865181.38,737.03,30730.49,269752,11247358,366
6027,23,4715.62,754744.92,167.49,26807.88,61303,9811684,366
6604,22,15323.33,459479.08,539.24,16169.35,183880,5513749,341
7017,19,649.09,349162.45,24.45,13153.38,7140,3840787,292
6457,26,14446.38,330669.69,513.12,11745.1,187803,4298706,366
5660,28,94084.62,792240.08,3341.8,28139.67,1223100,10299121,366
4966,14,18709.08,2477578.08,664.53,88001.41,243218,32208515,366
4984,14,5465.85,412166.46,194.14,14639.79,71056,5358164,366
6294,25,16724.15,1042683.08,594.03,37035.19,217414,13554880,366
2308,24,9181.85,173166.38,326.13,6150.72,119364,2251163,366
4521,10,7697.5,352018.88,267.74,12244.13,61580,2816151,230
4417,17,7365.46,464555.77,261.61,16500.61,95751,6039225,366
1821,16,6155.08,619957.54,218.62,22020.35,80016,8059448,366
79,7,88225.56,737545.89,3176.12,26551.65,794030,6637913,250
7126,19,77243.18,990098.27,2899.91,37170.92,849675,10891081,293
1631,16,12817.08,935827.08,455.25,33239.76,166622,12165752,366
2815,12,8588.08,1470386.46,305.88,52369.93,111645,19115024,365
5754,28,15320.08,792017.15,544.16,28131.76,199161,10296223,366
2869,12,8227.92,470190.92,292.25,16700.77,106963,6112482,366
4258,17,18571.62,712328.0,659.65,25301.27,241431,9260264,366
2236,24,2334.31,656391.15,82.91,23314.44,30346,8533085,366
4486,10,1503.33,207064.33,51.64,7112.9,13530,1863579,262
1884,16,25689.23,1153534.62,912.46,40972.54,333960,14995950,366
5922,23,4426.54,241745.38,157.23,8586.58,57545,3142690,366
7018,19,29524.27,535137.55,1108.42,20090.49,324767,5886513,293
11138,18,6651.0,643491.25,345.51,33428.12,26604,2573965,77
11207,18,1718.25,105492.0,91.64,5626.24,6873,421968,75
1663,16,25937.46,570887.46,921.28,20277.42,337187,7421537,366
4994,14,61290.46,1066008.23,2176.98,37863.68,796776,13858107,366
5144,14,48975.38,548880.54,1739.56,19495.76,636680,7135447,366
6194,25,34391.54,972728.0,1221.56,34550.45,447090,12645464,366
72,7,3196.67,847009.0,114.62,30370.84,28770,7623081,251
5717,28,7390.08,428535.17,272.03,15774.3,88681,5142422,326
5209,14,3307.62,463801.0,117.48,16473.81,42999,6029413,366
6752,33,15048.33,576906.22,561.97,21544.22,135435,5192156,241
4573,10,9107.62,533776.69,323.49,18959.28,118399,6939097,366
5740,28,58685.46,629032.85,2084.46,22342.7,762911,8177427,366
5220,14,23972.77,466593.77,851.49,16573.0,311646,6065719,366
5167,14,2643.92,835217.92,93.91,29666.21,34371,10857833,366
7162,19,2213.27,473300.45,83.09,17768.96,24346,5206305,293
6062,23,2497.62,132955.38,88.71,4722.46,32469,1728420,366
2280,24,62485.54,495730.31,2219.43,17607.91,812312,6444494,366
1762,16,59980.54,1340773.08,2130.46,47623.09,779747,17430050,366
2255,24,34501.31,926759.69,1225.46,32917.69,448517,12047876,366
4381,17,4747.46,661271.62,168.63,23487.79,61717,8596531,366
6765,33,6059.82,199245.73,228.28,7505.83,66658,2191703,292
1670,16,18041.77,2720461.08,640.83,96628.4,234543,35365994,366
6203,25,9623.85,979852.54,341.83,34803.51,125110,12738083,366
6033,23,17179.31,369883.69,610.19,13137.95,223331,4808488,366
11148,18,928.75,460515.25,48.25,23922.87,3715,1842061,77
6936,33,17352.73,376334.27,600.25,13017.85,190880,4139677,318
5673,28,41736.08,437155.38,1482.43,15527.38,542569,5683020,366
5168,14,45149.54,835225.0,1603.67,29666.46,586944,10857925,366
2809,12,14770.15,267630.62,526.06,9532.05,192012,3479198,365
6056,23,6200.92,210521.54,220.25,7477.54,80612,2736780,366
5138,14,24378.38,558742.85,865.9,19846.06,316919,7263657,366
5128,14,7888.62,1275700.62,280.2,45311.77,102552,16584108,366
4602,10,1841.38,747780.23,65.4,26560.5,23938,9721143,366
4588,10,3349.54,782842.69,118.97,27805.89,43544,10176955,366
7579,13,11149.6,420946.8,416.03,15706.97,111496,4209468,268
4271,17,11781.0,1529175.0,418.45,54314.96,153153,19879275,366
5692,28,6181.31,677091.08,219.55,24049.68,80357,8802184,366
4704,10,3078.85,343695.38,109.36,12207.76,40025,4468040,366
7593,13,25902.5,1268151.2,935.11,45781.63,259025,12681512,277
4649,10,19507.46,177062.38,692.89,6289.1,253597,2301811,366
1789,16,4571.69,1344231.38,162.38,47745.92,59432,17475008,366
7755,13,6842.7,611504.1,247.03,22075.96,68427,6115041,277
5795,28,23202.38,677406.23,824.13,24060.88,301631,8806281,366
6325,25,7811.23,404318.0,277.45,14361.02,101546,5256134,366
4708,10,6990.92,776224.54,248.31,27570.82,90882,10090919,366
5007,14,6634.54,455834.85,235.65,16190.86,86249,5925853,366
1753,16,9507.77,1342516.92,337.71,47685.03,123601,17452720,366
1637,16,28065.54,646757.92,996.86,22972.28,364852,8407853,366
1679,16,12333.08,865858.85,440.47,30923.53,160330,11256165,364
1660,16,25.54,577067.54,0.91,20496.93,332,7501878,366
6231,25,39142.38,1660749.62,1390.3,58988.37,508851,21589745,366
2903,12,7978.15,1355153.85,283.38,48133.88,103716,17617000,366
7572,13,2165.6,337200.2,78.75,12261.83,21656,3372002,275
7141,19,9982.55,522817.27,374.77,19627.95,109808,5750990,293
7782,13,24840.2,199095.7,896.76,7187.57,248402,1990957,277
1751,16,6316.54,1799314.92,224.36,63910.09,82115,23391094,366
7468,30,13410.73,835488.09,503.47,31366.45,147518,9190369,293
6241,25,25006.15,556930.85,888.2,19781.7,325080,7240101,366
7533,13,5399.8,233252.7,199.99,8638.99,53998,2332527,270
4490,10,3409.46,212189.31,121.1,7536.78,44323,2758461,366
450,15,201654.69,967030.54,7162.6,34348.08,2621511,12571397,366
1868,16,7769.31,530452.15,275.96,18841.2,101001,6895878,366
5950,23,5085.31,256640.85,180.63,9115.66,66109,3336331,366
6079,23,3193.31,244627.0,113.42,8688.94,41513,3180151,366
6910,33,5159.91,267895.27,178.49,9266.82,56759,2946848,318
2910,12,37091.92,1586956.62,1317.47,56367.31,482195,20630436,366
6405,26,18802.23,630236.54,667.84,22385.45,244429,8193075,366
1722,16,20997.38,573368.46,745.81,20365.55,272966,7453790,366
6793,33,22201.73,204353.09,767.98,7068.82,244219,2247884,318
7351,30,2191.45,940520.0,82.27,35309.62,24106,10345720,293
6021,23,5891.75,150222.0,274.03,6987.07,23567,600888,86
7569,13,5811.9,337197.8,211.34,12261.74,58119,3371978,275
5819,28,10331.38,595693.77,366.96,21158.52,134308,7744019,366
4267,17,21624.23,865712.85,768.07,30749.36,281115,11254267,366
6298,25,20075.31,1088577.0,713.06,38665.3,260979,14151501,366
4718,10,8802.85,372282.92,312.67,13223.16,114437,4839678,366
1659,16,5590.92,394291.46,198.58,14004.89,72682,5125789,366
2297,24,10096.92,173646.31,358.63,6167.77,131260,2257402,366
4835,7,19459.67,310878.78,703.36,11236.58,175137,2797909,249
7266,19,1036.82,535337.18,38.92,20097.98,11405,5888709,293
6739,33,32134.36,493899.55,1111.57,17084.58,353478,5432895,318
1843,16,4633.77,1349083.92,164.59,47918.28,60239,17538091,366
2824,12,1619.92,568262.46,57.54,20184.19,21059,7387412,366
6461,26,2470.46,331518.0,87.75,11775.23,32116,4309734,366
5934,23,5158.92,289033.54,183.24,10266.22,67066,3757436,366
4728,10,12123.31,449878.23,430.61,15979.28,157603,5848417,366
6552,26,10652.38,468539.54,378.36,16642.11,138481,6091014,366
6479,26,9992.85,422320.31,354.94,15000.45,129907,5490164,366
4384,17,3442.69,661272.69,122.28,23487.83,44755,8596545,366
11303,18,23491.5,707441.5,1220.34,36750.21,93966,2829766,77
1639,16,166590.08,1697390.92,5917.13,60289.84,2165671,22066082,366
7596,13,8261.4,1268775.3,298.25,45804.16,82614,12687753,277
11144,18,11320.0,612136.25,588.05,31799.29,45280,2448545,77
5689,28,9284.08,716408.54,329.76,25446.2,120693,9313311,366
7756,13,20482.6,202506.6,739.44,7310.71,204826,2025066,277
6277,25,43239.23,668928.62,1535.82,23759.76,562110,8696072,366
5969,23,14706.62,450454.15,522.37,15999.74,191186,5855904,366
4957,14,48495.62,936238.92,1722.52,33254.39,630443,12171106,366
7174,19,10152.36,294794.0,381.15,11067.35,111676,3242734,293
5815,28,12686.77,598052.15,450.62,21242.29,164928,7774678,366
4572,10,9843.62,533789.15,349.64,18959.72,127967,6939259,366
5661,28,13856.0,792182.0,492.15,28137.61,180128,10298366,366
1691,16,2414.69,1343209.85,85.77,47709.64,31391,17461728,366
5778,28,45512.23,842369.23,1616.55,29920.22,591659,10950800,366
1833,16,11945.62,568411.92,424.3,20189.49,155293,7389355,366
6201,25,12732.62,979668.69,452.25,34796.98,165524,12735693,366
11571,32,37860.83,962456.83,1428.71,36319.13,227165,5774741,159
1199,36,18784.0,886274.0,774.6,36547.38,75136,3545096,97
6141,23,1805.69,755816.77,64.14,26845.95,23474,9825618,366
7329,30,55195.73,1194969.73,2072.19,44862.34,607153,13144667,293
7594,13,24920.9,1268165.9,899.67,45782.16,249209,12681659,277
4528,10,3580.62,196457.31,127.18,6977.99,46548,2553945,366
7606,13,2110.6,294716.4,76.19,10639.58,21106,2947164,277
1915,14,5662.23,1065351.31,201.12,37840.35,73609,13849567,366
5005,14,66583.0,455362.23,2364.97,16174.07,865579,5919709,366
4510,10,6856.38,533830.69,243.53,18961.2,89133,6939799,366
6349,25,3256.77,584941.08,115.68,20776.6,42338,7604234,366
5716,28,11513.46,437103.85,408.95,15525.55,149675,5682350,366
4998,14,3419.15,1960548.0,121.45,69636.95,44449,25487124,366
6153,25,8224.77,1272118.46,292.14,45184.54,106922,16537540,366
4470,10,3811.85,306281.08,135.39,10878.84,49554,3981654,366
11638,32,99138.67,827198.67,3741.08,31215.04,594832,4963192,159
6560,26,3744.15,677137.23,132.99,24051.32,48674,8802784,366
11517,32,170197.5,965826.0,6422.55,36446.26,1021185,5794956,159
5237,14,6972.38,614135.85,247.65,21813.57,90641,7983766,366
6232,25,40517.31,555963.0,1439.14,19747.32,526725,7227519,366
1240,36,13898.75,1016392.0,585.21,42795.45,55595,4065568,95
6782,33,2771.09,204256.91,95.86,7065.49,30482,2246826,318
1152,36,19762.0,435440.0,814.93,17956.29,79048,1741760,97
6478,26,12916.92,422430.54,458.8,15004.36,167920,5491597,366
7390,30,1303.45,733692.27,48.94,27544.76,14338,8070615,293
6090,23,4316.92,303120.69,153.33,10766.58,56120,3940569,366
6840,33,11210.18,683444.55,387.77,23641.16,123312,7517890,318
4700,10,12829.0,776238.46,455.67,27571.31,166777,10091100,366
7408,30,7930.45,499787.73,297.73,18763.36,87235,5497665,293
11480,32,910.0,322994.0,34.34,12188.45,5460,1937964,159
4513,10,17457.23,319217.31,620.07,11338.32,226944,4149825,366
11096,18,25219.75,445708.0,1310.12,23153.66,100879,1782832,77
7041,19,6692.5,584047.33,247.87,21631.38,40155,3504284,162
