store_name,store_id,mall_id,store_year_opened,store_year_closed,store_branch_level_1,store_branch_level_2,store_branch_level_3,store_sales_r12m,store_rent_r12m,store_area,mall_name,mall_country,total_mall_area,rent_incentive_r12m,service_charges_r12m,marketing_costs_r12m,administration_fees_r12m,real_estate_taxes_r12m,large_scale_works_r12m,maintenance_works_r12m,total_occupancy_cost,cost_to_sales_ratio,cost_to_area_ratio
store_97,102,0,01/08/2013,,Bags & Footwear & Accessories,Footwear,Family footwear,1374952.0,16245.6,936.0,Westfield Donau Zentrum,Austria,108440.8,0.0,950.0,18288.0,0.0,0.0,0.0,238613.0,274096.6,0.19934994094339292,292.83824786324783
store_98,103,0,23/08/2013,,Fashion apparel,Family Fashion,Family Fashion,5742166.0,40250.0,574.68,Westfield Donau Zentrum,Austria,108440.8,0.0,37927.0,596.0,0.0,0.0,0.0,0.0,78773.0,0.013718342520923289,137.0728057353658
store_99,104,0,01/08/2013,,Food & Beverage Services,Service to table restaurants,Asian - Service to table restaurants,7584902.0,58564.0,179.18,Westfield Donau Zentrum,Austria,108440.8,0.0,6509.0,2469.0,0.0,0.0,0.0,0.0,67542.0,0.008904795342115164,376.95055251702195
store_99,105,0,01/08/2013,27/03/2022,Food & Beverage Services,Service to table restaurants,Asian - Service to table restaurants,1060159.0,91.28571428571429,235.23600000000002,Westfield Donau Zentrum,Austria,108440.8,0.0,137068.0,0.0,2616.0,263537.0,0.0,639.0,403951.2857142857,0.38102896425374466,1717.2171169135918
store_100,106,0,05/09/2013,,Fashion apparel,Women's Fashion,Women's Fashion,6333821.0,359012.0,158.0,Westfield Donau Zentrum,Austria,108440.8,0.0,2521.0,12055.0,0.0,0.0,0.0,0.0,373588.0,0.058983037253499904,2364.481012658228
store_101,107,0,18/10/2013,,Gifts,Toys,Toys,279.0,124081.0,330.0,Westfield Donau Zentrum,Austria,108440.8,0.0,0.0,0.0,0.0,0.0,0.0,490.0,124571.0,446.4910394265233,377.4878787878788
store_102,108,0,01/11/2013,01/07/2023,Food & Beverage Services,Service to table restaurants,Asian - Service to table restaurants,91.28571428571429,7182.0,235.23600000000002,Westfield Donau Zentrum,Austria,108440.8,0.0,16289.0,16173.0,0.0,3774.0,0.0,0.0,43418.0,475.6275430359937,184.5720893060586
store_103,109,0,01/01/2014,,Food Stores & Mass Merchandise,Supermarkets,Supermarkets,132.5,132.5,1377.0,Westfield Donau Zentrum,Austria,108440.8,0.0,8193.0,24307.0,0.0,0.0,30166.0,0.0,62798.5,473.9509433962264,45.60530137981118
store_104,110,0,01/04/2014,,Sport,Sport Clothes & Equipment,Sport general store,218542.0,11580.583333333334,1981.49,Westfield Donau Zentrum,Austria,108440.8,0.0,66996.0,8567.0,0.0,0.0,88.0,0.0,87231.58333333334,0.39915248937656533,44.02322662911917
store_105,111,0,01/04/2014,22/09/2024,Fashion apparel,Family Fashion,Family Fashion,186970.0,10515.3,553.57,Westfield Donau Zentrum,Austria,108440.8,0.0,0.0,0.0,3598.0,6146.0,0.0,69870.0,90129.3,0.482052200887843,162.81463952165038
store_106,112,0,14/04/2014,23/12/2020,Food & Beverage Services,Gourmet Food Products,"Herbal, spices and tea products",2880285.0,19822.333333333332,81.88,Westfield Donau Zentrum,Austria,108440.8,0.0,0.0,31365.0,0.0,36139.0,7707.0,59467.0,154500.3333333333,0.05364064088565309,1886.911740758834
store_107,113,0,26/06/2014,20/03/2021,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,11713015.0,304090.0,243.0,Westfield Donau Zentrum,Austria,108440.8,0.0,386.0,0.0,6755.0,0.0,0.0,0.0,311231.0,0.026571382346902143,1280.7860082304526
store_108,114,0,17/05/2014,28/02/2023,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",7282.0,7282.0,79.0,Westfield Donau Zentrum,Austria,108440.8,0.0,8869.0,5191.0,0.0,0.0,4865.0,55640.0,81847.0,11.23963196923922,1036.0379746835442
store_109,115,0,08/08/2014,,Bags & Footwear & Accessories,Footwear,Family footwear,3289990.0,7034643.0,327.0,Westfield Donau Zentrum,Austria,108440.8,0.0,6620.0,0.0,0.0,39272.0,0.0,0.0,7080535.0,2.152144839346016,21653.012232415902
store_110,116,0,22/09/2014,03/04/2023,Food & Beverage Services,Fast Meal,American & Burgers,2103295.0,230581.0,423.0,Westfield Donau Zentrum,Austria,108440.8,0.0,0.0,828.0,0.0,109095.0,0.0,37901.0,378405.0,0.17991056889309393,894.5744680851063
store_111,117,0,19/07/2014,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,1862026.0,1170341.0,33.0,Westfield Donau Zentrum,Austria,108440.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1170341.0,0.6285309657330241,35464.878787878784
store_112,118,0,01/10/2014,,Health & Beauty,Others,Vitamines and Sports Nutrition,19481462.0,181124.0,72.0,Westfield Donau Zentrum,Austria,108440.8,0.0,39543.0,0.0,3350.0,4068.0,27105.0,81482.0,336672.0,0.017281659867211197,4676.0
store_113,119,0,27/09/2014,18/07/2022,Food & Beverage Services,"Bars, Coffee and Tea breaks","Bars, Cocktails and Champagne bars",2419.0,338911.0,142.0,Westfield Donau Zentrum,Austria,108440.8,0.0,23965.0,13434.0,0.0,0.0,0.0,0.0,376310.0,155.56428276147167,2650.0704225352115
store_73,120,0,27/10/2014,,Services,Car services,Car wash,63185279.07,191880.0,230.0,Westfield Donau Zentrum,Austria,108440.8,0.0,70225.0,47261.0,0.0,969.0,0.0,91348.0,401683.0,0.006357224434428695,1746.4478260869564
store_114,121,0,11/12/2014,,Food & Beverage Services,Fast Meal,American & Burgers,2077390.0,85432.0,526.0,Westfield Donau Zentrum,Austria,108440.8,0.0,60468.0,2856.0,2289.0,76.0,0.0,0.0,151121.0,0.07274560867242068,287.3022813688213
store_115,122,0,05/12/2014,,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",1241575.0,109467.0,185.0,Westfield Donau Zentrum,Austria,108440.8,0.0,0.0,6994.0,5634.0,3962.0,0.0,88607.0,214664.0,0.17289652256206833,1160.345945945946
store_116,123,0,27/01/2015,26/10/2021,Fashion apparel,Lingerie & Underwear,Women underwear,197396.0,173371.0,134.0,Westfield Donau Zentrum,Austria,108440.8,0.0,0.0,22441.0,0.0,17407.0,0.0,0.0,213219.0,1.080158665829095,1591.186567164179
store_117,124,0,23/02/2015,,Food & Beverage Services,Gourmet Food Products,Chocolate,17159.2,30000.0,38.0,Westfield Donau Zentrum,Austria,108440.8,0.0,548269.0,12779.0,0.0,1706.0,0.0,0.0,592754.0,34.54438435358291,15598.78947368421
store_118,125,0,05/03/2015,31/01/2023,Bags & Footwear & Accessories,Footwear,Family footwear,3359726.0,82461.0,430.7142857142857,Westfield Donau Zentrum,Austria,108440.8,0.0,63896.0,9048.0,0.0,0.0,0.0,1986.0,157391.0,0.046846379734537875,365.4185737976783
store_119,126,0,09/04/2015,,Fashion apparel,Lingerie & Underwear,Women underwear,3758.181818181818,187790.0,164.0,Westfield Donau Zentrum,Austria,108440.8,0.0,5074.0,7649.0,1736.0,0.0,0.0,9752.0,212001.0,56.410522496371556,1292.689024390244
store_120,127,0,09/04/2015,24/02/2022,Fashion apparel,Lingerie & Underwear,Women underwear,3758.181818181818,313430.0,134.0,Westfield Donau Zentrum,Austria,108440.8,0.0,0.0,0.0,0.0,166748.0,0.0,0.0,480178.0,127.7686985970005,3583.417910447761
store_121,128,0,24/04/2015,21/09/2022,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",1235320.62,367200.0,79.0,Westfield Donau Zentrum,Austria,108440.8,0.0,23887.0,14339.0,0.0,0.0,0.0,0.0,405426.0,0.3281949588115836,5131.974683544304
store_122,129,0,21/05/2015,,Bags & Footwear & Accessories,Leath. Bags/Luggage,Leather bags and accessories,1607911.0,10411.724137931034,265.24,Westfield Donau Zentrum,Austria,108440.8,0.0,31144.0,0.0,0.0,1286.0,0.0,0.0,42841.724137931036,0.026644337987569607,161.52060073115305
store_123,130,0,15/05/2015,,Health & Beauty,Optician,Optician & Sunglasses,159.57142857142858,159.57142857142858,373.0,Westfield Donau Zentrum,Austria,108440.8,0.0,2436.0,8736.0,0.0,609.0,0.0,0.0,11940.57142857143,74.82900626678604,32.01225584067407
store_124,131,0,19/06/2015,,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",14767.833333333334,14767.833333333334,148.0,Westfield Donau Zentrum,Austria,108440.8,0.0,0.0,14157.0,0.0,0.0,0.0,0.0,28924.833333333336,1.9586375794237476,195.43806306306308
store_125,132,0,01/07/2015,04/09/2022,Bags & Footwear & Accessories,Footwear,Family footwear,427462.0,42805.0,430.7142857142857,Westfield Donau Zentrum,Austria,108440.8,0.0,0.0,0.0,0.0,0.0,0.0,646.0,43451.0,0.10164880153089631,100.88126036484245
store_126,133,0,10/09/2015,,Health & Beauty,Optician,Optician & Sunglasses,4031664.72,2314944.0,79.0,Westfield Donau Zentrum,Austria,108440.8,0.0,0.0,6393.0,0.0,0.0,0.0,1117.0,2322454.0,0.5760533579290293,29398.151898734177
store_127,134,0,18/09/2015,,Gifts,Themed Gift,Themed gift,186046.0,218408.0,162.0,Westfield Donau Zentrum,Austria,108440.8,0.0,1113.0,5884.0,0.0,71207.0,0.0,0.0,296612.0,1.5942938843081818,1830.9382716049383
store_129,136,0,12/10/2015,20/02/2021,Home,Furniture & Interior Design,Decoration accessories / Design,6846965.0,1374057.0,420.25,Westfield Donau Zentrum,Austria,108440.8,0.0,0.0,0.0,1650.0,6941.0,0.0,0.0,1382648.0,0.20193589422466743,3290.0606781677575
store_130,137,0,29/10/2015,20/03/2022,Fashion apparel,Family Fashion,Family Fashion,706507.0,131991.0,1456.1716666666666,Westfield Donau Zentrum,Austria,108440.8,0.0,17179.0,0.0,0.0,0.0,0.0,0.0,149170.0,0.21113732772640612,102.43984511899353
store_131,138,0,19/11/2015,14/12/2020,Fashion apparel,Women's Fashion,Women's Fashion,2031555.0,195711.0,319.28545454545457,Westfield Donau Zentrum,Austria,108440.8,0.0,0.0,0.0,0.0,10149.0,0.0,0.0,205860.0,0.10133124626209972,644.7522023609537
store_132,139,0,03/12/2015,21/01/2024,Fashion apparel,Family Fashion,Family Fashion,7578481.0,10515.3,1456.1716666666666,Westfield Donau Zentrum,Austria,108440.8,0.0,24884.0,4990.0,0.0,0.0,0.0,0.0,40389.3,0.005329471697560501,27.736633615771037
store_133,140,0,01/12/2015,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,29371.071428571428,105930.0,210.0,Westfield Donau Zentrum,Austria,108440.8,0.0,3910.0,24455.0,0.0,0.0,0.0,0.0,134295.0,4.5723561813738005,639.5
store_134,141,0,20/11/2015,,Gifts,Themed Gift,Themed gift,325859.34,104357.0,295.0,Westfield Donau Zentrum,Austria,108440.8,0.0,80773.0,0.0,0.0,0.0,0.0,0.0,185130.0,0.5681285673751134,627.5593220338983
store_135,142,0,01/12/2015,,Services,Imaterial services,Travel Agency,7354509.0,652375.0,63.0,Westfield Donau Zentrum,Austria,108440.8,0.0,638.0,5242.0,0.0,177069.0,2869.0,0.0,838193.0,0.11396994687204816,13304.650793650793
store_136,143,0,20/02/2016,,Fashion apparel,Family Fashion,Family Fashion,1084103.0,2314366.0,388.1,Westfield Donau Zentrum,Austria,108440.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2314366.0,2.1348211378439133,5963.3238855964955
store_137,144,0,04/03/2016,13/03/2021,Fashion apparel,Matern./Childr. Fash.,Children fashion,73157.0,65225.333333333336,268.0,Westfield Donau Zentrum,Austria,108440.8,0.0,23.0,0.0,0.0,43099.0,0.0,0.0,108347.33333333334,1.481024827881588,404.2810945273632
store_138,145,0,21/04/2016,03/03/2023,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,246060.0,18912.0,427.3183333333333,Westfield Donau Zentrum,Austria,108440.8,0.0,20558.0,3933.0,0.0,0.0,0.0,52140.0,95543.0,0.38829147362431926,223.58741141459723
store_139,146,0,12/05/2016,,Fashion apparel,Lingerie & Underwear,Socks & Pantyhose,1046244.0,2583.75,71.0,Westfield Donau Zentrum,Austria,108440.8,0.0,5745.0,0.0,3382.0,3390.0,0.0,0.0,15100.75,0.014433296630613891,212.68661971830986
store_140,147,0,20/06/2016,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,910748.87,2079.5,87.0,Westfield Donau Zentrum,Austria,108440.8,0.0,8410.0,0.0,0.0,43194.0,0.0,0.0,53683.5,0.058944349829388204,617.051724137931
store_141,148,0,24/06/2016,29/12/2021,Food & Beverage Services,Gourmet Food Products,Chocolate,2490548.64,609434.0,80.0,Westfield Donau Zentrum,Austria,108440.8,0.0,3029.0,10759.0,0.0,10195.0,0.0,0.0,633417.0,0.2543282993260473,7917.7125
store_142,149,0,13/06/2016,,Services,Photo services,Photo Development,1173226.0,178232.0,71.05,Westfield Donau Zentrum,Austria,108440.8,0.0,0.0,44865.0,2606.0,0.0,0.0,0.0,225703.0,0.19237810958843393,3176.6783954961297
store_143,150,0,11/08/2016,01/11/2021,Food & Beverage Services,Fast Meal,Local Kitchen,372674.0,37187.0,155.5,Westfield Donau Zentrum,Austria,108440.8,0.0,34860.0,0.0,0.0,58207.0,0.0,0.0,130254.0,0.34951190584800657,837.6463022508038
store_144,151,0,18/08/2016,,Culture & Media & Technology,Electronics and household appliances,Monobrand electronics,2341073.0,48000.0,212.0,Westfield Donau Zentrum,Austria,108440.8,0.0,0.0,0.0,0.0,2007.0,0.0,0.0,50007.0,0.021360717927206882,235.8820754716981
store_145,152,0,19/10/2016,14/04/2024,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,23774.0,29371.071428571428,700.466,Westfield Donau Zentrum,Austria,108440.8,0.0,0.0,10959.0,2415.0,0.0,0.0,0.0,42745.07142857143,1.7979755795647105,61.02376336406253
store_146,153,0,03/12/2016,28/02/2023,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,2557023.0,285.8,242.005,Westfield Donau Zentrum,Austria,108440.8,0.0,0.0,6283.0,0.0,0.0,0.0,0.0,6568.8,0.0025689248786577206,27.143240842131362
store_147,154,0,04/01/2017,,Gifts,Themed Gift,Themed gift,4956072.0,567451.0,230.0,Westfield Donau Zentrum,Austria,108440.8,0.0,0.0,7620.0,0.0,7086.0,0.0,0.0,582157.0,0.11746338632691374,2531.1173913043476
store_148,155,0,08/03/2017,30/07/2023,Bags & Footwear & Accessories,Footwear,Family footwear,40329904.0,16245.6,430.7142857142857,Westfield Donau Zentrum,Austria,108440.8,0.0,92963.0,10440.0,0.0,0.0,0.0,870.0,120518.6,0.002988318543976698,279.8110116086236
store_149,156,0,01/04/2017,31/01/2024,Food & Beverage Services,Sweet moments,Confectionery,212367.0,1304049.0,71.9451282051282,Westfield Donau Zentrum,Austria,108440.8,0.0,24958.0,22818.0,0.0,16074.0,0.0,0.0,1367899.0,6.441203200120546,19013.087253106
store_150,157,0,28/04/2017,,Food & Beverage Services,Sweet moments,Patisseries & Bakeries & Donuts,3069179.28,171535.0,70.0,Westfield Donau Zentrum,Austria,108440.8,0.0,0.0,4527.0,2867.0,0.0,0.0,0.0,178929.0,0.05829864718753087,2556.1285714285714
store_151,158,0,01/06/2017,,Food & Beverage Services,Fast Meal,Sandwiches,8860.5,423343.0,75.0,Westfield Donau Zentrum,Austria,108440.8,0.0,142764.0,18775.0,2553.0,0.0,2429.0,0.0,589864.0,66.57231533209188,7864.8533333333335
store_152,159,0,29/06/2017,,Food & Beverage Services,Sweet moments,Patisseries & Bakeries & Donuts,45922.0,374386.0,55.0,Westfield Donau Zentrum,Austria,108440.8,0.0,717848.0,11820.0,0.0,0.0,0.0,0.0,1104054.0,24.041940682026045,20073.70909090909
store_153,160,0,09/08/2017,,Food & Beverage Services,Fast Meal,Mediterranean and Oriental - Fast Meal,619963.0,356552.0,190.66,Westfield Donau Zentrum,Austria,108440.8,0.0,0.0,12283.0,0.0,0.0,0.0,0.0,368835.0,0.5949306652171178,1934.5169411517886
store_154,161,0,07/09/2017,,Fashion apparel,Family Fashion,Family Fashion,5684327.78,246389.0,247.0,Westfield Donau Zentrum,Austria,108440.8,0.0,0.0,0.0,0.0,0.0,0.0,41958.0,288347.0,0.050726666575163615,1167.3967611336031
store_155,162,0,01/08/2017,,Non-retail,Hotels,Hotels,2063974.63,40657.0,7279.22,Westfield Donau Zentrum,Austria,108440.8,0.0,165123.0,17046.0,175.0,0.0,0.0,0.0,223001.0,0.10804444820138125,30.63528784677479
store_156,163,0,30/09/2017,04/11/2021,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",312101.0,54500.0,79.0,Westfield Donau Zentrum,Austria,108440.8,0.0,29066.0,6631.0,0.0,0.0,0.0,2616.0,92813.0,0.2973812964392937,1174.8481012658228
store_157,164,0,09/10/2017,15/01/2023,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,37206.0,264696.0,427.3183333333333,Westfield Donau Zentrum,Austria,108440.8,0.0,21409.0,0.0,7394.0,0.0,0.0,0.0,293499.0,7.888485728108369,686.8392416270462
store_158,165,0,25/10/2017,,Health & Beauty,Optician,Optician & Sunglasses,159.57142857142858,203515.0,233.67,Westfield Donau Zentrum,Austria,108440.8,0.0,92.0,4046.0,0.0,626.0,0.0,0.0,208279.0,1305.239928379588,891.3382120083879
store_159,166,0,16/10/2017,,Food & Beverage Services,Gourmet Food Products,Gourmet General Grocery,1232947.89,2391300.0,139.64,Westfield Donau Zentrum,Austria,108440.8,0.0,2635.0,2835.0,0.0,0.0,0.0,0.0,2396770.0,1.9439345486044834,17163.921512460616
store_5,167,0,16/11/2017,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,1308513.0,1630370.0,494.0,Westfield Donau Zentrum,Austria,108440.8,0.0,22353.0,7030.0,0.0,169545.0,0.0,9433.0,1838731.0,1.405206520684166,3722.1275303643724
store_160,168,0,07/03/2018,29/09/2023,Bags & Footwear & Accessories,Footwear,Family footwear,16245.6,152250.0,430.7142857142857,Westfield Donau Zentrum,Austria,108440.8,0.0,29225.0,0.0,2806.0,119434.0,0.0,0.0,303715.0,18.695215935391737,705.1426202321725
store_161,169,0,14/02/2018,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,527390.0,63706.0,62.0,Westfield Donau Zentrum,Austria,108440.8,0.0,150255.0,5494.0,0.0,1199.0,2971.0,0.0,223625.0,0.42402207095318456,3606.8548387096776
store_162,170,0,02/05/2018,,Fashion apparel,Family Fashion,Family Fashion,5841455.0,10515.3,4430.1,Westfield Donau Zentrum,Austria,108440.8,0.0,0.0,0.0,2891.0,19328.0,0.0,0.0,32734.3,0.005603792205880213,7.389065709577661
store_111,171,0,01/05/2018,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,4451116.0,43463.0,41.0,Westfield Donau Zentrum,Austria,108440.8,0.0,386.0,0.0,0.0,84320.0,8126.0,0.0,136295.0,0.030620410701495984,3324.268292682927
store_163,172,0,02/08/2018,08/11/2023,Fashion apparel,Family Fashion,Jeans,10728505.0,2958785.0,206.0,Westfield Donau Zentrum,Austria,108440.8,0.0,2523.0,0.0,0.0,0.0,0.0,163405.0,3124713.0,0.2912533479734595,15168.509708737864
store_164,173,0,01/08/2018,,Food & Beverage Services,Sweet moments,Juices,4825348.0,143.66666666666666,11.0,Westfield Donau Zentrum,Austria,108440.8,0.0,62320.0,0.0,0.0,0.0,11519.0,431.0,74413.66666666666,0.015421409329786506,6764.878787878787
store_165,174,0,30/08/2018,03/04/2021,Fashion apparel,Family Fashion,Family Fashion,11543739.0,158666.0,1456.1716666666666,Westfield Donau Zentrum,Austria,108440.8,0.0,0.0,0.0,0.0,15552.0,0.0,0.0,174218.0,0.0150919905586916,119.6411137423129
store_166,175,0,03/08/2018,,Food & Beverage Services,Fast Meal,American & Burgers,1316424.74,2029111.0,278.0,Westfield Donau Zentrum,Austria,108440.8,0.0,127.0,0.0,0.0,0.0,14330.0,3787.0,2047355.0,1.5552389269135127,7364.586330935252
store_167,176,0,13/09/2018,23/07/2023,Fashion apparel,Women's Fashion,Women's Fashion,1265348.0,101304.0,319.28545454545457,Westfield Donau Zentrum,Austria,108440.8,0.0,6167.0,0.0,0.0,76839.0,0.0,0.0,184310.0,0.14565953397800446,577.2577402950907
store_168,177,0,04/10/2018,,Home,Furniture & Interior Design,Decoration accessories / Design,2173244.0,929.2,308.0,Westfield Donau Zentrum,Austria,108440.8,0.0,20877.0,0.0,0.0,0.0,0.0,4612.0,26418.2,0.01215611316538778,85.77337662337662
store_169,178,0,10/09/2018,30/08/2023,Fashion apparel,Women's Fashion,Women's Fashion,1338900.0,10293.217391304348,319.28545454545457,Westfield Donau Zentrum,Austria,108440.8,0.0,98554.0,8312.0,2643.0,0.0,4461.0,0.0,124263.21739130435,0.09280993157913538,389.19160150345596
store_170,179,0,01/10/2018,,Fashion apparel,Women's Fashion,Women's Fashion,351454.0,355717.0,331.0,Westfield Donau Zentrum,Austria,108440.8,0.0,0.0,1708.0,0.0,0.0,0.0,0.0,357425.0,1.0169894210906691,1079.833836858006
store_171,180,0,02/11/2018,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,2079.5,87387.0,56.0,Westfield Donau Zentrum,Austria,108440.8,0.0,133800.0,0.0,0.0,66756.0,0.0,2348.0,290291.0,139.5965376292378,5183.767857142857
store_172,181,0,07/11/2018,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,833241.0,29371.071428571428,58.0,Westfield Donau Zentrum,Austria,108440.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,29375.071428571428,0.03525399185658342,506.4667487684729
store_111,182,0,02/11/2018,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,354454.0,163604.0,41.0,Westfield Donau Zentrum,Austria,108440.8,0.0,0.0,9425.0,0.0,0.0,0.0,0.0,173029.0,0.4881564321463434,4220.219512195122
store_173,183,0,15/11/2018,,Fashion apparel,Women's Fashion,Women's Fashion,1280465.0,84331.0,359.0,Westfield Donau Zentrum,Austria,108440.8,0.0,19156.0,67477.0,0.0,0.0,0.0,2351.0,173315.0,0.1353531724803099,482.7715877437326
store_174,184,0,09/02/2019,,Services,Imaterial services,Medical Services,236262.0,233365.0,24.0,Westfield Donau Zentrum,Austria,108440.8,0.0,8474.0,0.0,0.0,0.0,0.0,0.0,241839.0,1.0236051502145922,10076.625
store_175,185,0,20/02/2019,,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",14767.833333333334,223628.0,63.24,Westfield Donau Zentrum,Austria,108440.8,0.0,497.0,36100.0,0.0,0.0,0.0,0.0,260225.0,17.621068312887243,4114.879822896901
store_176,186,0,01/03/2019,,Food & Beverage Services,Sweet moments,Icecreams & Frozen yogurts,619282.0,280589.0,51.0,Westfield Donau Zentrum,Austria,108440.8,0.0,3294.0,46622.0,2831.0,7460.0,0.0,856.0,341652.0,0.551690506102228,6699.058823529412
